ds,table_name,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count,pg_table_size
1650351923.5490153,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650351923.5490153,public.added_tweets,18180,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
1650351923.5490153,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650351923.5490153,public.customer,17968,public,customer,2,0,129555,147562,30000,20989,0,17868,30000,4120,0,0,,2022-04-19 07:00:50.493829+00:00,,2022-04-19 07:02:51.906697+00:00,0,1,0,3,20635648
1650351923.5490153,public.district,17958,public,district,13337,127864,105516,105516,10,23270,0,23194,10,0,0,0,,2022-04-19 07:03:49.754510+00:00,,2022-04-19 07:02:50.776605+00:00,0,2,0,2,65536
1650351923.5490153,public.followers,18138,public,followers,1,0,0,0,906,0,0,0,906,0,906,906,,,,,0,0,0,0,73728
1650351923.5490153,public.follows,18153,public,follows,1,0,0,0,906,0,0,0,906,0,906,906,,,,,0,0,0,0,73728
1650351923.5490153,public.history,17981,public,history,0,0,,,41269,0,0,0,41319,0,2486,2486,,2022-04-19 07:01:51.143838+00:00,,2022-04-19 07:01:51.267936+00:00,0,2,0,2,3645440
1650351923.5490153,public.item,17938,public,item,1,0,219494,219394,100000,0,0,0,100000,0,0,0,,2022-04-19 06:59:50.317014+00:00,,2022-04-19 06:59:50.462290+00:00,0,1,0,1,10444800
1650351923.5490153,public.new_order,18008,public,new_order,1,0,19440,19372,21001,0,9720,0,11181,1941,0,2612,,2022-04-19 07:01:51.400142+00:00,,2022-04-19 07:02:52.089286+00:00,0,2,0,3,851968
