ds,table_name,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count,pg_table_size
1650359713.496123,public.accounts,18812,public,accounts,2,0,100000000,100000000,50000000,0,0,0,49972079,0,4670080,9006720,,2022-04-19 08:59:17.774114+00:00,,2022-04-19 09:06:55.089144+00:00,0,16,0,27,5463187456
1650359713.496123,public.added_tweets,18462,public,added_tweets,2,0,0,0,4566,0,0,0,4566,0,0,1023,,2022-04-19 07:30:50.174900+00:00,,2022-04-19 07:31:50.245892+00:00,0,1,0,2,909312
1650359713.496123,public.checking,18828,public,checking,1,0,0,0,50000000,0,0,0,49996523,0,3893248,3906176,,2022-04-19 09:08:16.244494+00:00,,2022-04-19 09:08:17.513435+00:00,0,17,0,27,2214846464
1650359713.496123,public.customer,18513,public,customer,2,0,3001536,87150448,1500000,447,0,37,1488887,438,16623,189008,,2022-04-19 07:43:55.169245+00:00,,2022-04-19 07:45:53.405614+00:00,0,9,0,12,929775616
1650359713.496123,public.district,18503,public,district,1010336,173107735,1990959,1990959,500,515,0,515,500,7,0,500,,,,2022-04-19 07:47:50.637853+00:00,0,0,0,6,90112
1650359713.496123,public.followers,18420,public,followers,1,0,31867,10027,11368,0,0,0,11368,0,0,0,,2022-04-19 07:30:50.260194+00:00,,2022-04-19 07:30:50.267293+00:00,0,1,0,1,458752
1650359713.496123,public.follows,18435,public,follows,1,0,4500,7777,11368,0,0,0,11368,0,0,0,,2022-04-19 07:30:50.279367+00:00,,2022-04-19 07:30:50.286447+00:00,0,1,0,1,458752
1650359713.496123,public.history,18526,public,history,0,0,,,1500237,0,0,0,1500237,0,30237,30237,,2022-04-19 07:45:54.401214+00:00,,2022-04-19 07:45:55.019484+00:00,0,9,0,12,129507328
1650359713.496123,public.item,18483,public,item,1,0,5002711,5002710,100000,0,0,0,100000,0,0,0,,2022-04-19 07:31:55.928048+00:00,,2022-04-19 07:31:56.208160+00:00,0,1,0,1,10444800
1650359713.496123,public.new_order,18553,public,new_order,1,0,420,420,450278,0,210,0,450067,211,9487,45278,,2022-04-19 07:44:50.612410+00:00,,2022-04-19 07:45:50.768667+00:00,0,8,0,11,19972096
