ds,table_name,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count,pg_table_size
1650405576.5306628,public.usertable,17791,public,usertable,1,0,0,0,50000,0,0,0,50000,0,50000,50000,,,,,0,0,0,0,58556416
1650405577.533028,public.usertable,17791,public,usertable,1,0,0,0,50000,0,0,0,50000,0,50000,50000,,,,,0,0,0,0,58744832
1650405578.536386,public.usertable,17791,public,usertable,1,0,0,0,50000,0,0,0,50000,0,50000,50000,,,,,0,0,0,0,59351040
1650405579.5394156,public.usertable,17791,public,usertable,1,0,0,0,50000,0,0,0,50000,0,50000,50000,,,,,0,0,0,0,59965440
1650405580.54294,public.usertable,17791,public,usertable,1,0,0,0,50000,0,0,0,50000,0,50000,50000,,,,,0,0,0,0,60571648
1650405581.5464525,public.usertable,17791,public,usertable,1,0,0,0,50000,0,0,0,50000,0,50000,50000,,,,,0,0,0,0,61186048
1650405582.5491247,public.usertable,17791,public,usertable,1,0,0,0,50000,0,0,0,50000,0,50000,50000,,,,,0,0,0,0,61726720
1650405583.5522325,public.usertable,17791,public,usertable,1,0,0,0,50000,0,0,0,50000,0,50000,50000,,,,,0,0,0,0,62283776
1650405584.5555358,public.usertable,17791,public,usertable,1,0,0,0,50000,0,0,0,50000,0,50000,50000,,,,,0,0,0,0,62832640
1650405585.5588627,public.usertable,17791,public,usertable,1,0,0,0,50000,0,0,0,50000,0,50000,50000,,,,,0,0,0,0,63455232
1650405586.5613158,public.usertable,17791,public,usertable,1,0,0,0,50000,0,0,0,50000,0,50000,50000,,,,,0,0,0,0,64004096
1650405587.5644119,public.usertable,17791,public,usertable,1,0,0,0,50000,0,0,0,50000,0,50000,50000,,,,,0,0,0,0,64552960
1650405588.5678403,public.usertable,17791,public,usertable,1,0,0,0,50000,0,0,0,50000,0,50000,50000,,,,,0,0,0,0,65093632
1650405589.5712063,public.usertable,17791,public,usertable,1,0,0,0,50000,0,0,0,50000,0,50000,50000,,,,,0,0,0,0,65593344
1650405590.5747073,public.usertable,17791,public,usertable,1,0,0,0,50000,0,0,0,50000,0,50000,50000,,,,,0,0,0,0,66142208
