ds,table_name,pg_stat_get_live_tuples,pg_stat_get_dead_tuples,pg_table_size,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1650437569.159508,public.oorder,1500150,52,98885632,16567,public,oorder,3,0,15453443,15453443,1500123,180,0,139,1500150,52,60302,123,,2022-04-20 06:51:51.059973+00:00,,2022-04-20 06:50:50.218488+00:00,0,9,0,11
1650437569.159508,public.order_line,14984726,665,1517936640,16590,public,order_line,1,0,382,5820,15002949,1737,0,1248,14984726,665,821027,843226,,2022-04-20 06:50:52.559566+00:00,,2022-04-20 06:50:53.454844+00:00,0,9,0,12
1650437569.159508,public.stock,4965635,832,1778507776,16515,public,stock,1,0,15007642,233799893,5000000,1228,0,398,4965635,832,441068,479264,,2022-04-20 06:49:53.855234+00:00,,2022-04-20 06:49:56.504626+00:00,0,9,0,11
1650437569.159508,public.warehouse,50,31,204800,16505,public,warehouse,1,0,5000926,5000926,50,151,0,151,50,31,201,50,,,,,0,0,0,0
1650437570.1849687,public.customer,1500221,328,929906688,16540,public,customer,2,0,3000904,3702277,1500000,331,0,22,1500221,328,331,150000,,2022-04-20 06:49:57.155603+00:00,,2022-04-20 06:51:50.968898+00:00,0,8,0,11
1650437570.1849687,public.district,500,12,90112,16530,public,district,1,0,3000710,3000710,500,274,0,274,500,12,0,500,,,,2022-04-20 06:52:49.332303+00:00,0,0,0,6
1650437570.1849687,public.history,1499422,0,129507328,16553,public,history,0,0,,,1500151,0,0,0,1499422,0,56183,59639,,2022-04-20 06:50:49.467719+00:00,,2022-04-20 06:50:49.881876+00:00,0,8,0,11
1650437570.1849687,public.item,100000,0,10444800,16510,public,item,1,0,5001234,5001233,100000,0,0,0,100000,0,0,0,,2022-04-20 06:37:50.495055+00:00,,2022-04-20 06:37:50.707147+00:00,0,1,0,1
1650437570.1849687,public.new_order,449942,181,19972096,16580,public,new_order,1,0,360,360,450123,0,180,0,449942,181,18302,18123,,2022-04-20 06:50:50.254640+00:00,,2022-04-20 06:50:50.341134+00:00,0,8,0,11
1650437570.1849687,public.oorder,1500150,52,98885632,16567,public,oorder,3,0,15453443,15453443,1500123,180,0,139,1500150,52,60302,123,,2022-04-20 06:51:51.059973+00:00,,2022-04-20 06:50:50.218488+00:00,0,9,0,11
1650437570.1849687,public.order_line,14984726,665,1517936640,16590,public,order_line,1,0,382,5820,15002949,1737,0,1248,14984726,665,821027,843226,,2022-04-20 06:50:52.559566+00:00,,2022-04-20 06:50:53.454844+00:00,0,9,0,12
1650437570.1849687,public.stock,4965635,832,1778507776,16515,public,stock,1,0,15007642,233799893,5000000,1228,0,398,4965635,832,441068,479264,,2022-04-20 06:49:53.855234+00:00,,2022-04-20 06:49:56.504626+00:00,0,9,0,11
1650437570.1849687,public.warehouse,50,5,204800,16505,public,warehouse,1,0,5000926,5000926,50,151,0,151,50,5,0,50,,,,2022-04-20 06:52:49.317476+00:00,0,0,0,1
1650437571.2150202,public.customer,1500221,380,929955840,16540,public,customer,2,0,3001123,3702522,1500000,385,0,28,1500221,380,385,150000,,2022-04-20 06:49:57.155603+00:00,,2022-04-20 06:51:50.968898+00:00,0,8,0,11
1650437571.2150202,public.district,500,6,90112,16530,public,district,1,0,3000903,3000903,500,353,0,353,500,6,79,500,,,,2022-04-20 06:52:49.332303+00:00,0,0,0,6
1650437571.2150202,public.history,1499456,0,129515520,16553,public,history,0,0,,,1500185,0,0,0,1499456,0,56217,59673,,2022-04-20 06:50:49.467719+00:00,,2022-04-20 06:50:49.881876+00:00,0,8,0,11
1650437571.2150202,public.item,100000,0,10444800,16510,public,item,1,0,5001695,5001694,100000,0,0,0,100000,0,0,0,,2022-04-20 06:37:50.495055+00:00,,2022-04-20 06:37:50.707147+00:00,0,1,0,1
1650437571.2150202,public.new_order,449967,201,19972096,16580,public,new_order,1,0,400,400,450168,0,200,0,449967,201,18367,18168,,2022-04-20 06:50:50.254640+00:00,,2022-04-20 06:50:50.341134+00:00,0,8,0,11
1650437571.2150202,public.oorder,1500195,53,98893824,16567,public,oorder,3,0,15453994,15453994,1500168,200,0,159,1500195,53,60367,168,,2022-04-20 06:51:51.059973+00:00,,2022-04-20 06:50:50.218488+00:00,0,9,0,11
1650437571.2150202,public.order_line,14985187,740,1518026752,16590,public,order_line,1,0,428,6484,15003410,1935,0,1380,14985187,740,821686,843687,,2022-04-20 06:50:52.559566+00:00,,2022-04-20 06:50:53.454844+00:00,0,9,0,12
1650437571.2150202,public.stock,4965635,1032,1778614272,16515,public,stock,1,0,15009233,254295356,5000000,1689,0,658,4965635,1032,441529,479264,,2022-04-20 06:49:53.855234+00:00,,2022-04-20 06:49:56.504626+00:00,0,9,0,11
1650437571.2150202,public.warehouse,50,0,204800,16505,public,warehouse,1,0,5001039,5001039,50,185,0,185,50,0,34,50,,,,2022-04-20 06:52:49.317476+00:00,0,0,0,1
1650437572.2404225,public.customer,1500221,380,929955840,16540,public,customer,2,0,3001123,3702522,1500000,385,0,28,1500221,380,385,150000,,2022-04-20 06:49:57.155603+00:00,,2022-04-20 06:51:50.968898+00:00,0,8,0,11
1650437572.2404225,public.district,500,6,90112,16530,public,district,1,0,3000903,3000903,500,353,0,353,500,6,79,500,,,,2022-04-20 06:52:49.332303+00:00,0,0,0,6
1650437572.2404225,public.history,1499456,0,129515520,16553,public,history,0,0,,,1500185,0,0,0,1499456,0,56217,59673,,2022-04-20 06:50:49.467719+00:00,,2022-04-20 06:50:49.881876+00:00,0,8,0,11
1650437572.2404225,public.item,100000,0,10444800,16510,public,item,1,0,5001695,5001694,100000,0,0,0,100000,0,0,0,,2022-04-20 06:37:50.495055+00:00,,2022-04-20 06:37:50.707147+00:00,0,1,0,1
1650437572.2404225,public.new_order,449967,201,19972096,16580,public,new_order,1,0,400,400,450168,0,200,0,449967,201,18367,18168,,2022-04-20 06:50:50.254640+00:00,,2022-04-20 06:50:50.341134+00:00,0,8,0,11
1650437572.2404225,public.oorder,1500195,53,98893824,16567,public,oorder,3,0,15453994,15453994,1500168,200,0,159,1500195,53,60367,168,,2022-04-20 06:51:51.059973+00:00,,2022-04-20 06:50:50.218488+00:00,0,9,0,11
1650437572.2404225,public.order_line,14985187,740,1518026752,16590,public,order_line,1,0,428,6484,15003410,1935,0,1380,14985187,740,821686,843687,,2022-04-20 06:50:52.559566+00:00,,2022-04-20 06:50:53.454844+00:00,0,9,0,12
1650437572.2404225,public.stock,4965635,1032,1778614272,16515,public,stock,1,0,15009233,254295356,5000000,1689,0,658,4965635,1032,441529,479264,,2022-04-20 06:49:53.855234+00:00,,2022-04-20 06:49:56.504626+00:00,0,9,0,11
1650437572.2404225,public.warehouse,50,0,204800,16505,public,warehouse,1,0,5001039,5001039,50,185,0,185,50,0,34,50,,,,2022-04-20 06:52:49.317476+00:00,0,0,0,1
1650437573.2650301,public.customer,1500221,380,929955840,16540,public,customer,2,0,3001123,3702522,1500000,385,0,28,1500221,380,385,150000,,2022-04-20 06:49:57.155603+00:00,,2022-04-20 06:51:50.968898+00:00,0,8,0,11
1650437573.2650301,public.district,500,6,90112,16530,public,district,1,0,3000903,3000903,500,353,0,353,500,6,79,500,,,,2022-04-20 06:52:49.332303+00:00,0,0,0,6
1650437573.2650301,public.history,1499456,0,129515520,16553,public,history,0,0,,,1500185,0,0,0,1499456,0,56217,59673,,2022-04-20 06:50:49.467719+00:00,,2022-04-20 06:50:49.881876+00:00,0,8,0,11
1650437573.2650301,public.item,100000,0,10444800,16510,public,item,1,0,5001695,5001694,100000,0,0,0,100000,0,0,0,,2022-04-20 06:37:50.495055+00:00,,2022-04-20 06:37:50.707147+00:00,0,1,0,1
1650437573.2650301,public.new_order,449967,201,19972096,16580,public,new_order,1,0,400,400,450168,0,200,0,449967,201,18367,18168,,2022-04-20 06:50:50.254640+00:00,,2022-04-20 06:50:50.341134+00:00,0,8,0,11
1650437573.2650301,public.oorder,1500195,53,98893824,16567,public,oorder,3,0,15453994,15453994,1500168,200,0,159,1500195,53,60367,168,,2022-04-20 06:51:51.059973+00:00,,2022-04-20 06:50:50.218488+00:00,0,9,0,11
1650437573.2650301,public.order_line,14985187,740,1518026752,16590,public,order_line,1,0,428,6484,15003410,1935,0,1380,14985187,740,821686,843687,,2022-04-20 06:50:52.559566+00:00,,2022-04-20 06:50:53.454844+00:00,0,9,0,12
1650437573.2650301,public.stock,4965635,1032,1778614272,16515,public,stock,1,0,15009233,254295356,5000000,1689,0,658,4965635,1032,441529,479264,,2022-04-20 06:49:53.855234+00:00,,2022-04-20 06:49:56.504626+00:00,0,9,0,11
1650437573.2650301,public.warehouse,50,0,204800,16505,public,warehouse,1,0,5001039,5001039,50,185,0,185,50,0,34,50,,,,2022-04-20 06:52:49.317476+00:00,0,0,0,1
1650437574.2951179,public.customer,1500221,380,929955840,16540,public,customer,2,0,3001123,3702522,1500000,385,0,28,1500221,380,385,150000,,2022-04-20 06:49:57.155603+00:00,,2022-04-20 06:51:50.968898+00:00,0,8,0,11
1650437574.2951179,public.district,500,6,90112,16530,public,district,1,0,3000903,3000903,500,353,0,353,500,6,79,500,,,,2022-04-20 06:52:49.332303+00:00,0,0,0,6
1650437574.2951179,public.history,1499456,0,129515520,16553,public,history,0,0,,,1500185,0,0,0,1499456,0,56217,59673,,2022-04-20 06:50:49.467719+00:00,,2022-04-20 06:50:49.881876+00:00,0,8,0,11
1650437574.2951179,public.item,100000,0,10444800,16510,public,item,1,0,5001695,5001694,100000,0,0,0,100000,0,0,0,,2022-04-20 06:37:50.495055+00:00,,2022-04-20 06:37:50.707147+00:00,0,1,0,1
1650437574.2951179,public.new_order,449967,201,19972096,16580,public,new_order,1,0,400,400,450168,0,200,0,449967,201,18367,18168,,2022-04-20 06:50:50.254640+00:00,,2022-04-20 06:50:50.341134+00:00,0,8,0,11
1650437574.2951179,public.oorder,1500195,53,98893824,16567,public,oorder,3,0,15453994,15453994,1500168,200,0,159,1500195,53,60367,168,,2022-04-20 06:51:51.059973+00:00,,2022-04-20 06:50:50.218488+00:00,0,9,0,11
1650437574.2951179,public.order_line,14985187,740,1518026752,16590,public,order_line,1,0,428,6484,15003410,1935,0,1380,14985187,740,821686,843687,,2022-04-20 06:50:52.559566+00:00,,2022-04-20 06:50:53.454844+00:00,0,9,0,12
1650437574.2951179,public.stock,4965635,1032,1778614272,16515,public,stock,1,0,15009233,254295356,5000000,1689,0,658,4965635,1032,441529,479264,,2022-04-20 06:49:53.855234+00:00,,2022-04-20 06:49:56.504626+00:00,0,9,0,11
1650437574.2951179,public.warehouse,50,0,204800,16505,public,warehouse,1,0,5001039,5001039,50,185,0,185,50,0,34,50,,,,2022-04-20 06:52:49.317476+00:00,0,0,0,1
1650437575.325084,public.customer,1500221,380,929955840,16540,public,customer,2,0,3001123,3702522,1500000,385,0,28,1500221,380,385,150000,,2022-04-20 06:49:57.155603+00:00,,2022-04-20 06:51:50.968898+00:00,0,8,0,11
1650437575.325084,public.district,500,6,90112,16530,public,district,1,0,3000903,3000903,500,353,0,353,500,6,79,500,,,,2022-04-20 06:52:49.332303+00:00,0,0,0,6
1650437575.325084,public.history,1499456,0,129515520,16553,public,history,0,0,,,1500185,0,0,0,1499456,0,56217,59673,,2022-04-20 06:50:49.467719+00:00,,2022-04-20 06:50:49.881876+00:00,0,8,0,11
1650437575.325084,public.item,100000,0,10444800,16510,public,item,1,0,5001695,5001694,100000,0,0,0,100000,0,0,0,,2022-04-20 06:37:50.495055+00:00,,2022-04-20 06:37:50.707147+00:00,0,1,0,1
1650437575.325084,public.new_order,449967,201,19972096,16580,public,new_order,1,0,400,400,450168,0,200,0,449967,201,18367,18168,,2022-04-20 06:50:50.254640+00:00,,2022-04-20 06:50:50.341134+00:00,0,8,0,11
1650437575.325084,public.oorder,1500195,53,98893824,16567,public,oorder,3,0,15453994,15453994,1500168,200,0,159,1500195,53,60367,168,,2022-04-20 06:51:51.059973+00:00,,2022-04-20 06:50:50.218488+00:00,0,9,0,11
1650437575.325084,public.order_line,14985187,740,1518026752,16590,public,order_line,1,0,428,6484,15003410,1935,0,1380,14985187,740,821686,843687,,2022-04-20 06:50:52.559566+00:00,,2022-04-20 06:50:53.454844+00:00,0,9,0,12
1650437575.325084,public.stock,4965635,1032,1778614272,16515,public,stock,1,0,15009233,254295356,5000000,1689,0,658,4965635,1032,441529,479264,,2022-04-20 06:49:53.855234+00:00,,2022-04-20 06:49:56.504626+00:00,0,9,0,11
1650437575.325084,public.warehouse,50,0,204800,16505,public,warehouse,1,0,5001039,5001039,50,185,0,185,50,0,34,50,,,,2022-04-20 06:52:49.317476+00:00,0,0,0,1
1650437576.350621,public.customer,1500221,480,929980416,16540,public,customer,2,0,3001514,3703021,1500000,490,0,54,1500221,480,490,150000,,2022-04-20 06:49:57.155603+00:00,,2022-04-20 06:51:50.968898+00:00,0,8,0,11
1650437576.350621,public.district,500,0,90112,16530,public,district,1,0,3001245,3001245,500,491,0,491,500,0,217,500,,,,2022-04-20 06:52:49.332303+00:00,0,0,0,6
1650437576.350621,public.history,1499521,0,129515520,16553,public,history,0,0,,,1500250,0,0,0,1499521,0,56282,59738,,2022-04-20 06:50:49.467719+00:00,,2022-04-20 06:50:49.881876+00:00,0,8,0,11
1650437576.350621,public.item,100000,0,10444800,16510,public,item,1,0,5002452,5002451,100000,0,0,0,100000,0,0,0,,2022-04-20 06:37:50.495055+00:00,,2022-04-20 06:37:50.707147+00:00,0,1,0,1
1650437576.350621,public.new_order,450000,241,19972096,16580,public,new_order,1,0,480,480,450241,0,240,0,450000,241,18480,18241,,2022-04-20 06:50:50.254640+00:00,,2022-04-20 06:50:50.341134+00:00,0,8,0,11
1650437576.350621,public.oorder,1500268,65,98893824,16567,public,oorder,3,0,15454909,15454909,1500241,240,0,188,1500268,65,60480,241,,2022-04-20 06:51:51.059973+00:00,,2022-04-20 06:50:50.218488+00:00,0,9,0,11
1650437576.350621,public.order_line,14985943,858,1518059520,16590,public,order_line,1,0,515,7521,15004166,2314,0,1678,14985943,858,822821,844443,,2022-04-20 06:50:52.559566+00:00,,2022-04-20 06:50:53.454844+00:00,0,9,0,12
1650437576.350621,public.stock,4965635,1313,1778647040,16515,public,stock,1,0,15011726,275506766,5000000,2445,0,1132,4965635,1313,442285,479264,,2022-04-20 06:49:53.855234+00:00,,2022-04-20 06:49:56.504626+00:00,0,9,0,11
1650437576.350621,public.warehouse,50,5,204800,16505,public,warehouse,1,0,5001243,5001243,50,250,0,250,50,5,99,50,,,,2022-04-20 06:52:49.317476+00:00,0,0,0,1
1650437577.3806696,public.customer,1500221,480,929980416,16540,public,customer,2,0,3001514,3703021,1500000,490,0,54,1500221,480,490,150000,,2022-04-20 06:49:57.155603+00:00,,2022-04-20 06:51:50.968898+00:00,0,8,0,11
1650437577.3806696,public.district,500,0,90112,16530,public,district,1,0,3001245,3001245,500,491,0,491,500,0,217,500,,,,2022-04-20 06:52:49.332303+00:00,0,0,0,6
1650437577.3806696,public.history,1499521,0,129515520,16553,public,history,0,0,,,1500250,0,0,0,1499521,0,56282,59738,,2022-04-20 06:50:49.467719+00:00,,2022-04-20 06:50:49.881876+00:00,0,8,0,11
1650437577.3806696,public.item,100000,0,10444800,16510,public,item,1,0,5002452,5002451,100000,0,0,0,100000,0,0,0,,2022-04-20 06:37:50.495055+00:00,,2022-04-20 06:37:50.707147+00:00,0,1,0,1
1650437577.3806696,public.new_order,450000,241,19972096,16580,public,new_order,1,0,480,480,450241,0,240,0,450000,241,18480,18241,,2022-04-20 06:50:50.254640+00:00,,2022-04-20 06:50:50.341134+00:00,0,8,0,11
1650437577.3806696,public.oorder,1500268,65,98893824,16567,public,oorder,3,0,15454909,15454909,1500241,240,0,188,1500268,65,60480,241,,2022-04-20 06:51:51.059973+00:00,,2022-04-20 06:50:50.218488+00:00,0,9,0,11
1650437577.3806696,public.order_line,14985943,858,1518059520,16590,public,order_line,1,0,515,7521,15004166,2314,0,1678,14985943,858,822821,844443,,2022-04-20 06:50:52.559566+00:00,,2022-04-20 06:50:53.454844+00:00,0,9,0,12
1650437577.3806696,public.stock,4965635,1313,1778647040,16515,public,stock,1,0,15011726,275506766,5000000,2445,0,1132,4965635,1313,442285,479264,,2022-04-20 06:49:53.855234+00:00,,2022-04-20 06:49:56.504626+00:00,0,9,0,11
1650437577.3806696,public.warehouse,50,5,204800,16505,public,warehouse,1,0,5001243,5001243,50,250,0,250,50,5,99,50,,,,2022-04-20 06:52:49.317476+00:00,0,0,0,1
1650437578.4052339,public.customer,1500221,480,929980416,16540,public,customer,2,0,3001514,3703021,1500000,490,0,54,1500221,480,490,150000,,2022-04-20 06:49:57.155603+00:00,,2022-04-20 06:51:50.968898+00:00,0,8,0,11
1650437578.4052339,public.district,500,0,90112,16530,public,district,1,0,3001245,3001245,500,491,0,491,500,0,217,500,,,,2022-04-20 06:52:49.332303+00:00,0,0,0,6
1650437578.4052339,public.history,1499521,0,129515520,16553,public,history,0,0,,,1500250,0,0,0,1499521,0,56282,59738,,2022-04-20 06:50:49.467719+00:00,,2022-04-20 06:50:49.881876+00:00,0,8,0,11
1650437578.4052339,public.item,100000,0,10444800,16510,public,item,1,0,5002452,5002451,100000,0,0,0,100000,0,0,0,,2022-04-20 06:37:50.495055+00:00,,2022-04-20 06:37:50.707147+00:00,0,1,0,1
1650437578.4052339,public.new_order,450000,241,19972096,16580,public,new_order,1,0,480,480,450241,0,240,0,450000,241,18480,18241,,2022-04-20 06:50:50.254640+00:00,,2022-04-20 06:50:50.341134+00:00,0,8,0,11
1650437578.4052339,public.oorder,1500268,65,98893824,16567,public,oorder,3,0,15454909,15454909,1500241,240,0,188,1500268,65,60480,241,,2022-04-20 06:51:51.059973+00:00,,2022-04-20 06:50:50.218488+00:00,0,9,0,11
1650437578.4052339,public.order_line,14985943,858,1518059520,16590,public,order_line,1,0,515,7521,15004166,2314,0,1678,14985943,858,822821,844443,,2022-04-20 06:50:52.559566+00:00,,2022-04-20 06:50:53.454844+00:00,0,9,0,12
1650437578.4052339,public.stock,4965635,1313,1778647040,16515,public,stock,1,0,15011726,275506766,5000000,2445,0,1132,4965635,1313,442285,479264,,2022-04-20 06:49:53.855234+00:00,,2022-04-20 06:49:56.504626+00:00,0,9,0,11
1650437578.4052339,public.warehouse,50,5,204800,16505,public,warehouse,1,0,5001243,5001243,50,250,0,250,50,5,99,50,,,,2022-04-20 06:52:49.317476+00:00,0,0,0,1
1650437579.435455,public.customer,1500221,480,929980416,16540,public,customer,2,0,3001514,3703021,1500000,490,0,54,1500221,480,490,150000,,2022-04-20 06:49:57.155603+00:00,,2022-04-20 06:51:50.968898+00:00,0,8,0,11
1650437579.435455,public.district,500,0,90112,16530,public,district,1,0,3001245,3001245,500,491,0,491,500,0,217,500,,,,2022-04-20 06:52:49.332303+00:00,0,0,0,6
1650437579.435455,public.history,1499521,0,129515520,16553,public,history,0,0,,,1500250,0,0,0,1499521,0,56282,59738,,2022-04-20 06:50:49.467719+00:00,,2022-04-20 06:50:49.881876+00:00,0,8,0,11
1650437579.435455,public.item,100000,0,10444800,16510,public,item,1,0,5002452,5002451,100000,0,0,0,100000,0,0,0,,2022-04-20 06:37:50.495055+00:00,,2022-04-20 06:37:50.707147+00:00,0,1,0,1
1650437579.435455,public.new_order,450000,241,19972096,16580,public,new_order,1,0,480,480,450241,0,240,0,450000,241,18480,18241,,2022-04-20 06:50:50.254640+00:00,,2022-04-20 06:50:50.341134+00:00,0,8,0,11
1650437579.435455,public.oorder,1500268,65,98893824,16567,public,oorder,3,0,15454909,15454909,1500241,240,0,188,1500268,65,60480,241,,2022-04-20 06:51:51.059973+00:00,,2022-04-20 06:50:50.218488+00:00,0,9,0,11
1650437579.435455,public.order_line,14985943,858,1518059520,16590,public,order_line,1,0,515,7521,15004166,2314,0,1678,14985943,858,822821,844443,,2022-04-20 06:50:52.559566+00:00,,2022-04-20 06:50:53.454844+00:00,0,9,0,12
1650437579.435455,public.stock,4965635,1313,1778647040,16515,public,stock,1,0,15011726,275506766,5000000,2445,0,1132,4965635,1313,442285,479264,,2022-04-20 06:49:53.855234+00:00,,2022-04-20 06:49:56.504626+00:00,0,9,0,11
1650437579.435455,public.warehouse,50,5,204800,16505,public,warehouse,1,0,5001243,5001243,50,250,0,250,50,5,99,50,,,,2022-04-20 06:52:49.317476+00:00,0,0,0,1
1650437580.4653616,public.customer,1500221,480,929980416,16540,public,customer,2,0,3001514,3703021,1500000,490,0,54,1500221,480,490,150000,,2022-04-20 06:49:57.155603+00:00,,2022-04-20 06:51:50.968898+00:00,0,8,0,11
1650437580.4653616,public.district,500,0,90112,16530,public,district,1,0,3001245,3001245,500,491,0,491,500,0,217,500,,,,2022-04-20 06:52:49.332303+00:00,0,0,0,6
1650437580.4653616,public.history,1499521,0,129515520,16553,public,history,0,0,,,1500250,0,0,0,1499521,0,56282,59738,,2022-04-20 06:50:49.467719+00:00,,2022-04-20 06:50:49.881876+00:00,0,8,0,11
1650437580.4653616,public.item,100000,0,10444800,16510,public,item,1,0,5002452,5002451,100000,0,0,0,100000,0,0,0,,2022-04-20 06:37:50.495055+00:00,,2022-04-20 06:37:50.707147+00:00,0,1,0,1
1650437580.4653616,public.new_order,450000,241,19972096,16580,public,new_order,1,0,480,480,450241,0,240,0,450000,241,18480,18241,,2022-04-20 06:50:50.254640+00:00,,2022-04-20 06:50:50.341134+00:00,0,8,0,11
1650437580.4653616,public.oorder,1500268,65,98893824,16567,public,oorder,3,0,15454909,15454909,1500241,240,0,188,1500268,65,60480,241,,2022-04-20 06:51:51.059973+00:00,,2022-04-20 06:50:50.218488+00:00,0,9,0,11
1650437580.4653616,public.order_line,14985943,858,1518059520,16590,public,order_line,1,0,515,7521,15004166,2314,0,1678,14985943,858,822821,844443,,2022-04-20 06:50:52.559566+00:00,,2022-04-20 06:50:53.454844+00:00,0,9,0,12
1650437580.4653616,public.stock,4965635,1313,1778647040,16515,public,stock,1,0,15011726,275506766,5000000,2445,0,1132,4965635,1313,442285,479264,,2022-04-20 06:49:53.855234+00:00,,2022-04-20 06:49:56.504626+00:00,0,9,0,11
1650437580.4653616,public.warehouse,50,5,204800,16505,public,warehouse,1,0,5001243,5001243,50,250,0,250,50,5,99,50,,,,2022-04-20 06:52:49.317476+00:00,0,0,0,1
1650437581.490872,public.customer,1500221,525,930004992,16540,public,customer,2,0,3001673,3703243,1500000,537,0,59,1500221,525,537,150000,,2022-04-20 06:49:57.155603+00:00,,2022-04-20 06:51:50.968898+00:00,0,8,0,11
1650437581.490872,public.district,500,0,90112,16530,public,district,1,0,3001381,3001381,500,545,0,545,500,0,271,500,,,,2022-04-20 06:52:49.332303+00:00,0,0,0,6
1650437581.490872,public.history,1499548,0,129523712,16553,public,history,0,0,,,1500277,0,0,0,1499548,0,56309,59765,,2022-04-20 06:50:49.467719+00:00,,2022-04-20 06:50:49.881876+00:00,0,8,0,11
1650437581.490872,public.item,100000,0,10444800,16510,public,item,1,0,5002735,5002734,100000,0,0,0,100000,0,0,0,,2022-04-20 06:37:50.495055+00:00,,2022-04-20 06:37:50.707147+00:00,0,1,0,1
1650437581.490872,public.new_order,450007,261,19980288,16580,public,new_order,1,0,520,520,450268,0,260,0,450007,261,18527,18268,,2022-04-20 06:50:50.254640+00:00,,2022-04-20 06:50:50.341134+00:00,0,8,0,11
1650437581.490872,public.oorder,1500295,65,98893824,16567,public,oorder,3,0,15455263,15455263,1500268,260,0,208,1500295,65,60527,268,,2022-04-20 06:51:51.059973+00:00,,2022-04-20 06:50:50.218488+00:00,0,9,0,11
1650437581.490872,public.order_line,14986226,941,1518092288,16590,public,order_line,1,0,560,8159,15004449,2515,0,1821,14986226,941,823305,844726,,2022-04-20 06:50:52.559566+00:00,,2022-04-20 06:50:53.454844+00:00,0,9,0,12
1650437581.490872,public.stock,4965635,1413,1778671616,16515,public,stock,1,0,15012776,295607615,5000000,2728,0,1316,4965635,1413,442568,479264,,2022-04-20 06:49:53.855234+00:00,,2022-04-20 06:49:56.504626+00:00,0,9,0,11
1650437581.490872,public.warehouse,50,32,204800,16505,public,warehouse,1,0,5001324,5001324,50,277,0,277,50,32,126,50,,,,2022-04-20 06:52:49.317476+00:00,0,0,0,1
1650437582.5200343,public.customer,1500221,525,930004992,16540,public,customer,2,0,3001673,3703243,1500000,537,0,59,1500221,525,537,150000,,2022-04-20 06:49:57.155603+00:00,,2022-04-20 06:51:50.968898+00:00,0,8,0,11
1650437582.5200343,public.district,500,0,90112,16530,public,district,1,0,3001381,3001381,500,545,0,545,500,0,271,500,,,,2022-04-20 06:52:49.332303+00:00,0,0,0,6
1650437582.5200343,public.history,1499548,0,129523712,16553,public,history,0,0,,,1500277,0,0,0,1499548,0,56309,59765,,2022-04-20 06:50:49.467719+00:00,,2022-04-20 06:50:49.881876+00:00,0,8,0,11
1650437582.5200343,public.item,100000,0,10444800,16510,public,item,1,0,5002735,5002734,100000,0,0,0,100000,0,0,0,,2022-04-20 06:37:50.495055+00:00,,2022-04-20 06:37:50.707147+00:00,0,1,0,1
1650437582.5200343,public.new_order,450007,261,19980288,16580,public,new_order,1,0,520,520,450268,0,260,0,450007,261,18527,18268,,2022-04-20 06:50:50.254640+00:00,,2022-04-20 06:50:50.341134+00:00,0,8,0,11
1650437582.5200343,public.oorder,1500295,65,98893824,16567,public,oorder,3,0,15455263,15455263,1500268,260,0,208,1500295,65,60527,268,,2022-04-20 06:51:51.059973+00:00,,2022-04-20 06:50:50.218488+00:00,0,9,0,11
1650437582.5200343,public.order_line,14986226,941,1518092288,16590,public,order_line,1,0,560,8159,15004449,2515,0,1821,14986226,941,823305,844726,,2022-04-20 06:50:52.559566+00:00,,2022-04-20 06:50:53.454844+00:00,0,9,0,12
1650437582.5200343,public.stock,4965635,1413,1778671616,16515,public,stock,1,0,15012776,295607615,5000000,2728,0,1316,4965635,1413,442568,479264,,2022-04-20 06:49:53.855234+00:00,,2022-04-20 06:49:56.504626+00:00,0,9,0,11
1650437582.5200343,public.warehouse,50,32,204800,16505,public,warehouse,1,0,5001324,5001324,50,277,0,277,50,32,126,50,,,,2022-04-20 06:52:49.317476+00:00,0,0,0,1
1650437583.549797,public.customer,1500221,525,930004992,16540,public,customer,2,0,3001673,3703243,1500000,537,0,59,1500221,525,537,150000,,2022-04-20 06:49:57.155603+00:00,,2022-04-20 06:51:50.968898+00:00,0,8,0,11
1650437583.549797,public.district,500,0,90112,16530,public,district,1,0,3001381,3001381,500,545,0,545,500,0,271,500,,,,2022-04-20 06:52:49.332303+00:00,0,0,0,6
1650437583.549797,public.history,1499548,0,129523712,16553,public,history,0,0,,,1500277,0,0,0,1499548,0,56309,59765,,2022-04-20 06:50:49.467719+00:00,,2022-04-20 06:50:49.881876+00:00,0,8,0,11
1650437583.549797,public.item,100000,0,10444800,16510,public,item,1,0,5002735,5002734,100000,0,0,0,100000,0,0,0,,2022-04-20 06:37:50.495055+00:00,,2022-04-20 06:37:50.707147+00:00,0,1,0,1
1650437583.549797,public.new_order,450007,261,19980288,16580,public,new_order,1,0,520,520,450268,0,260,0,450007,261,18527,18268,,2022-04-20 06:50:50.254640+00:00,,2022-04-20 06:50:50.341134+00:00,0,8,0,11
1650437583.549797,public.oorder,1500295,65,98893824,16567,public,oorder,3,0,15455263,15455263,1500268,260,0,208,1500295,65,60527,268,,2022-04-20 06:51:51.059973+00:00,,2022-04-20 06:50:50.218488+00:00,0,9,0,11
