ds,table_name,pg_stat_get_live_tuples,pg_stat_get_dead_tuples,pg_table_size,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1650449074.568562,public.usertable,264161,9323,320577536,16943,public,usertable,1,0,5376680,9136183,306291,83059,41708,26342,264161,9323,15265,58361,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449075.5952468,public.usertable,264522,9359,321060864,16943,public,usertable,1,0,5384408,9139589,306659,83089,41715,26348,264522,9359,15670,58729,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449076.6193016,public.usertable,265083,9415,321544192,16943,public,usertable,1,0,5395827,9146338,307236,83134,41731,26355,265083,9415,16308,59306,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449077.6437235,public.usertable,265437,9467,322035712,16943,public,usertable,1,0,5403551,9150310,307609,83171,41750,26362,265437,9467,16737,59679,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449078.6688325,public.usertable,265783,9506,322486272,16943,public,usertable,1,0,5410967,9153447,307973,83193,41768,26364,265783,9506,17141,60043,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449079.6987708,public.usertable,266152,9554,322977792,16943,public,usertable,1,0,5418756,9157215,308355,83229,41781,26373,266152,9554,17572,60425,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449080.7238092,public.usertable,266489,9602,323444736,16943,public,usertable,1,0,5427126,9161240,308712,83260,41801,26378,266489,9602,17980,60782,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449081.7488005,public.usertable,266844,9652,323928064,16943,public,usertable,1,0,5435351,9165209,309089,83289,41823,26380,266844,9652,18408,61159,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449082.7732208,public.usertable,267203,9711,324419584,16943,public,usertable,1,0,5443214,9168923,309461,83337,41836,26387,267203,9711,18841,61531,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449083.7988837,public.usertable,267564,9764,324927488,16943,public,usertable,1,0,5450840,9172221,309838,83374,41852,26394,267564,9764,19271,61908,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449084.823208,public.usertable,267935,9812,325386240,16943,public,usertable,1,0,5458566,9175805,310224,83409,41867,26401,267935,9812,19707,62294,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449085.847504,public.usertable,268300,9862,325910528,16943,public,usertable,1,0,5466391,9180180,310607,83444,41885,26408,268300,9862,20143,62677,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449086.8736658,public.usertable,268655,9916,326369280,16943,public,usertable,1,0,5474091,9183552,310981,83481,41904,26413,268655,9916,20573,63051,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449087.9006822,public.usertable,269020,9962,326877184,16943,public,usertable,1,0,5482004,9187182,311361,83514,41919,26416,269020,9962,21001,63431,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449088.9252152,public.usertable,269385,10013,327368704,16943,public,usertable,1,0,5490219,9191159,311751,83542,41944,26421,269385,10013,21444,63821,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449089.9532325,public.usertable,269754,10054,327868416,16943,public,usertable,1,0,5498256,9194144,312136,83570,41960,26425,269754,10054,21873,64206,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449090.980421,public.usertable,270139,10101,328392704,16943,public,usertable,1,0,5506370,9196594,312538,83602,41977,26429,270139,10101,22324,64608,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449092.007357,public.usertable,270524,10153,328916992,16943,public,usertable,1,0,5514382,9200235,312940,83640,41994,26432,270524,10153,22781,65010,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449093.032154,public.usertable,270884,10201,329392128,16943,public,usertable,1,0,5522140,9203792,313316,83674,42010,26435,270884,10201,23207,65386,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449094.0595708,public.usertable,271246,10248,329891840,16943,public,usertable,1,0,5530396,9207602,313700,83702,42032,26436,271246,10248,23641,65770,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449095.086156,public.usertable,271601,10309,330383360,16943,public,usertable,1,0,5538664,9210633,314074,83745,42051,26441,271601,10309,24077,66144,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449096.1122353,public.usertable,272147,10387,330891264,16943,public,usertable,1,0,5550964,9216678,314646,83799,42077,26443,272147,10387,24729,66716,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449097.1372302,public.usertable,272513,10438,331382784,16943,public,usertable,1,0,5558994,9219967,315030,83837,42095,26448,272513,10438,25169,67100,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449098.1640453,public.usertable,272876,10492,331890688,16943,public,usertable,1,0,5566802,9222701,315412,83872,42114,26454,272876,10492,25605,67482,,2022-04-20 10:01:57.430182+00:00,,2022-04-20 10:03:57.619287+00:00,0,8,0,13
1650449099.1885974,public.usertable,272948,82,331948032,16943,public,usertable,1,0,5574445,9226298,315783,83899,42127,26462,272948,82,26016,371,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449100.214941,public.usertable,273319,129,331948032,16943,public,usertable,1,0,5581863,9229159,316170,83930,42143,26474,273319,129,26450,758,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449101.2418547,public.usertable,273672,183,331948032,16943,public,usertable,1,0,5590161,9232599,316538,83969,42158,26488,273672,183,26872,1126,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449102.268193,public.usertable,274027,230,331948032,16943,public,usertable,1,0,5598328,9235977,316911,83998,42176,26495,274027,230,27292,1499,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449103.2924037,public.usertable,274354,274,331948032,16943,public,usertable,1,0,5605133,9237999,317249,84031,42187,26499,274354,274,27674,1837,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449104.3189528,public.usertable,274714,327,331948032,16943,public,usertable,1,0,5612978,9241046,317629,84065,42207,26507,274714,327,28108,2217,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449105.346342,public.usertable,275079,375,331948032,16943,public,usertable,1,0,5621122,9244498,318016,84091,42229,26513,275079,375,28543,2604,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449106.3724525,public.usertable,275427,421,331948032,16943,public,usertable,1,0,5628253,9248285,318381,84120,42246,26518,275427,421,28954,2969,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449107.3970475,public.usertable,275788,474,331948032,16943,public,usertable,1,0,5636332,9252436,318763,84152,42267,26524,275788,474,29389,3351,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449108.4236112,public.usertable,276147,515,331948032,16943,public,usertable,1,0,5643922,9255726,319137,84178,42282,26528,276147,515,29804,3725,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449109.4495666,public.usertable,276524,550,331948032,16943,public,usertable,1,0,5651639,9257847,319521,84206,42289,26535,276524,550,30223,4109,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449110.4764862,public.usertable,276884,590,331948032,16943,public,usertable,1,0,5658835,9261546,319891,84238,42299,26539,276884,590,30635,4479,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449111.5036957,public.usertable,277248,634,331948032,16943,public,usertable,1,0,5666481,9264922,320268,84269,42312,26545,277248,634,31056,4856,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449112.531696,public.usertable,277623,679,331948032,16943,public,usertable,1,0,5674261,9269335,320657,84302,42326,26547,277623,679,31492,5245,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449113.556051,public.usertable,277990,724,331948032,16943,public,usertable,1,0,5682259,9272348,321040,84332,42342,26548,277990,724,31921,5628,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449114.5808022,public.usertable,278361,781,331948032,16943,public,usertable,1,0,5690463,9274399,321432,84369,42363,26554,278361,781,32371,6020,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449115.607427,public.usertable,278730,825,331948032,16943,public,usertable,1,0,5698626,9277576,321816,84399,42378,26557,278730,825,32800,6404,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449116.6319196,public.usertable,279279,884,331948032,16943,public,usertable,1,0,5710466,9281583,322382,84443,42395,26562,279279,884,33427,6970,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449117.6590028,public.usertable,279703,920,331948032,16943,public,usertable,1,0,5718232,9285312,322818,84467,42407,26564,279703,920,33899,7406,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449118.6838405,public.usertable,280051,967,331948032,16943,public,usertable,1,0,5726270,9289143,323186,84496,42427,26566,280051,967,34316,7774,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449119.7116096,public.usertable,280436,1009,331948032,16943,public,usertable,1,0,5734315,9292708,323584,84526,42440,26569,280436,1009,34757,8172,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449120.7360892,public.usertable,280817,1065,331948032,16943,public,usertable,1,0,5742221,9296096,323981,84567,42456,26571,280817,1065,35211,8569,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449121.7631981,public.usertable,281190,1106,331948032,16943,public,usertable,1,0,5750413,9299925,324369,84593,42471,26573,281190,1106,35640,8957,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449122.789913,public.usertable,281570,1146,331948032,16943,public,usertable,1,0,5757983,9302430,324762,84621,42484,26573,281570,1146,36074,9350,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449123.8169057,public.usertable,281935,1203,332455936,16943,public,usertable,1,0,5766274,9305910,325142,84664,42499,26576,281935,1203,36512,9730,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449124.8410492,public.usertable,282303,1249,332931072,16943,public,usertable,1,0,5773877,9307665,325520,84701,42509,26577,282303,1249,36937,10108,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449125.870777,public.usertable,282658,1287,333406208,16943,public,usertable,1,0,5781963,9311062,325884,84731,42518,26577,282658,1287,37340,10472,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449126.8964376,public.usertable,282985,1346,333873152,16943,public,usertable,1,0,5790218,9314770,326236,84765,42543,26577,282985,1346,37751,10824,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449127.9199932,public.usertable,283347,1389,334372864,16943,public,usertable,1,0,5797763,9317764,326616,84791,42561,26578,283347,1389,38175,11204,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449128.9449544,public.usertable,283720,1425,334864384,16943,public,usertable,1,0,5805519,9320526,326999,84817,42571,26578,283720,1425,38594,11587,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449129.9692276,public.usertable,284074,1466,335331328,16943,public,usertable,1,0,5813541,9323896,327367,84844,42585,26578,284074,1466,39003,11955,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449130.9952087,public.usertable,284421,1510,335806464,16943,public,usertable,1,0,5821139,9326408,327729,84873,42600,26579,284421,1510,39409,12317,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449132.0209725,public.usertable,284794,1559,336306176,16943,public,usertable,1,0,5829482,9329625,328120,84905,42618,26579,284794,1559,39850,12708,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449133.0472445,public.usertable,285143,1598,336773120,16943,public,usertable,1,0,5837064,9333267,328485,84928,42634,26579,285143,1598,40254,13073,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449134.0712268,public.usertable,285530,1634,337289216,16943,public,usertable,1,0,5845166,9336538,328885,84951,42647,26579,285530,1634,40690,13473,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449135.0964851,public.usertable,285906,1672,337788928,16943,public,usertable,1,0,5853203,9339992,329274,84976,42660,26580,285906,1672,41117,13862,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449136.1244214,public.usertable,286282,1715,338264064,16943,public,usertable,1,0,5861196,9343422,329666,85004,42676,26580,286282,1715,41553,14254,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449137.1513746,public.usertable,286788,1784,338731008,16943,public,usertable,1,0,5872737,9347172,330199,85046,42703,26581,286788,1784,42155,14787,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449138.175737,public.usertable,287165,1835,339238912,16943,public,usertable,1,0,5880633,9350053,330590,85083,42717,26583,287165,1835,42597,15178,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449139.2043371,public.usertable,287545,1867,339746816,16943,public,usertable,1,0,5888615,9353367,330981,85105,42728,26583,287545,1867,43021,15569,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449140.2287383,public.usertable,287931,1903,340246528,16943,public,usertable,1,0,5896650,9356271,331378,85131,42739,26585,287931,1903,43455,15966,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449141.2549367,public.usertable,288313,1956,340770816,16943,public,usertable,1,0,5904985,9358818,331780,85166,42759,26587,288313,1956,43912,16368,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449142.282326,public.usertable,288708,2007,341295104,16943,public,usertable,1,0,5913274,9362430,332193,85199,42777,26589,288708,2007,44376,16781,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449143.3093133,public.usertable,289059,2052,341786624,16943,public,usertable,1,0,5921079,9365924,332559,85231,42792,26590,289059,2052,44789,17147,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449144.3364398,public.usertable,289451,2095,342302720,16943,public,usertable,1,0,5929270,9368826,332964,85262,42805,26590,289451,2095,45238,17552,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449145.3631709,public.usertable,289800,2149,342777856,16943,public,usertable,1,0,5937756,9373683,333333,85296,42825,26593,289800,2149,45661,17921,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449146.3883147,public.usertable,290159,2191,343269376,16943,public,usertable,1,0,5946310,9377160,333704,85326,42837,26595,290159,2191,46074,18292,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449147.4165864,public.usertable,290511,2231,343719936,16943,public,usertable,1,0,5954023,9380236,334071,85352,42852,26596,290511,2231,46482,18659,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449148.4414518,public.usertable,290865,2282,344178688,16943,public,usertable,1,0,5961813,9383031,334442,85386,42869,26597,290865,2282,46904,19030,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449149.4715846,public.usertable,291219,2315,344662016,16943,public,usertable,1,0,5969494,9386322,334811,85406,42884,26597,291219,2315,47308,19399,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449150.497387,public.usertable,291581,2360,345169920,16943,public,usertable,1,0,5977536,9388879,335188,85436,42899,26598,291581,2360,47730,19776,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449151.524245,public.usertable,291947,2413,345677824,16943,public,usertable,1,0,5985991,9392899,335574,85469,42919,26600,291947,2413,48169,20162,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449152.549755,public.usertable,292311,2458,346161152,16943,public,usertable,1,0,5994306,9395989,335953,85500,42934,26602,292311,2458,48594,20541,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449153.5763552,public.usertable,292678,2502,346660864,16943,public,usertable,1,0,6002491,9399425,336341,85523,42955,26604,292678,2502,49026,20929,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449154.6035082,public.usertable,293047,2547,347144192,16943,public,usertable,1,0,6010662,9402002,336729,85550,42974,26606,293047,2547,49460,21317,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449155.6312768,public.usertable,293405,2596,347635712,16943,public,usertable,1,0,6018424,9405884,337101,85586,42988,26607,293405,2596,49882,21689,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449156.6590908,public.usertable,293757,2646,348110848,16943,public,usertable,1,0,6026956,9409026,337470,85619,43005,26610,293757,2646,50301,22058,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:03:57.619287+00:00,0,9,0,13
1650449157.6761434,public.usertable,294588,2707,348561408,16943,public,usertable,1,0,6038831,9413526,338018,85655,43023,26613,294588,2707,0,22606,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449158.702202,public.usertable,294951,2752,349061120,16943,public,usertable,1,0,6047198,9415879,338400,85682,43042,26613,294951,2752,428,22988,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449159.727966,public.usertable,295305,2795,349536256,16943,public,usertable,1,0,6055530,9419670,338765,85715,43053,26614,295305,2795,837,23353,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449160.7553997,public.usertable,295665,2831,350019584,16943,public,usertable,1,0,6063210,9422776,339137,85739,43065,26616,295665,2831,1245,23725,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449161.7812397,public.usertable,296053,2875,350535680,16943,public,usertable,1,0,6071444,9425823,339544,85764,43084,26616,296053,2875,1696,24132,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449162.8087678,public.usertable,296429,2911,351019008,16943,public,usertable,1,0,6079553,9429749,339930,85791,43094,26616,296429,2911,2119,24518,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449163.8361378,public.usertable,296757,2955,351477760,16943,public,usertable,1,0,6087548,9433934,340277,85816,43113,26617,296757,2955,2510,24865,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449164.8631234,public.usertable,297123,2995,351969280,16943,public,usertable,1,0,6095604,9437108,340654,85845,43124,26617,297123,2995,2927,25242,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449165.8908947,public.usertable,297500,3023,352436224,16943,public,usertable,1,0,6102779,9440419,341040,85865,43133,26617,297500,3023,3342,25628,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449166.9153442,public.usertable,297854,3071,352919552,16943,public,usertable,1,0,6110212,9443009,341407,85901,43146,26618,297854,3071,3758,25995,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449167.9426153,public.usertable,298221,3104,353427456,16943,public,usertable,1,0,6117854,9445720,341788,85921,43160,26619,298221,3104,4173,26376,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449168.9696546,public.usertable,298577,3147,353878016,16943,public,usertable,1,0,6125887,9448872,342159,85950,43175,26620,298577,3147,4588,26747,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449169.9972486,public.usertable,298911,3200,354344960,16943,public,usertable,1,0,6133344,9451371,342502,85994,43184,26621,298911,3200,4984,27090,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449171.0232086,public.usertable,299286,3238,354844672,16943,public,usertable,1,0,6140893,9454006,342889,86022,43196,26622,299286,3238,5411,27477,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449172.0492334,public.usertable,299656,3263,355328000,16943,public,usertable,1,0,6149260,9456952,343268,86038,43205,26622,299656,3263,5815,27856,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449173.0757492,public.usertable,300019,3295,355786752,16943,public,usertable,1,0,6157167,9459322,343641,86060,43215,26623,300019,3295,6220,28229,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449174.105228,public.usertable,300391,3335,356302848,16943,public,usertable,1,0,6164984,9462142,344025,86089,43227,26623,300391,3335,6645,28613,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449175.129232,public.usertable,300758,3376,356802560,16943,public,usertable,1,0,6172980,9465473,344403,86120,43238,26624,300758,3376,7065,28991,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449176.1565392,public.usertable,301304,3441,357269504,16943,public,usertable,1,0,6185416,9468619,344968,86166,43257,26625,301304,3441,7695,29556,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449177.18115,public.usertable,301677,3471,357761024,16943,public,usertable,1,0,6193315,9470736,345353,86185,43269,26625,301677,3471,8111,29941,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449178.2069817,public.usertable,302050,3511,358244352,16943,public,usertable,1,0,6201416,9473251,345738,86214,43281,26626,302050,3511,8537,30326,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449179.2342522,public.usertable,302408,3555,358735872,16943,public,usertable,1,0,6209821,9476434,346109,86246,43294,26627,302408,3555,8953,30697,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449180.260438,public.usertable,302777,3589,359219200,16943,public,usertable,1,0,6217422,9480176,346489,86271,43305,26628,302777,3589,9369,31077,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449181.2871487,public.usertable,303158,3639,359727104,16943,public,usertable,1,0,6225280,9482249,346890,86301,43325,26629,303158,3639,9820,31478,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449182.3125584,public.usertable,303531,3684,360235008,16943,public,usertable,1,0,6233712,9484203,347283,86326,43345,26629,303531,3684,10258,31871,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449183.3403285,public.usertable,303919,3721,360751104,16943,public,usertable,1,0,6242237,9486106,347684,86350,43358,26630,303919,3721,10696,32272,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449184.36683,public.usertable,304300,3759,361242624,16943,public,usertable,1,0,6250144,9489713,348077,86376,43370,26631,304300,3759,11127,32665,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449185.3939543,public.usertable,304678,3808,361766912,16943,public,usertable,1,0,6257863,9493342,348466,86414,43381,26635,304678,3808,11565,33054,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449186.4201288,public.usertable,305025,3848,362209280,16943,public,usertable,1,0,6265859,9495681,348834,86434,43402,26636,305025,3848,11974,33422,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449187.4474072,public.usertable,305402,3881,362725376,16943,public,usertable,1,0,6273347,9498394,349218,86460,43409,26637,305402,3881,12391,33806,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449188.4738948,public.usertable,305800,3925,363249664,16943,public,usertable,1,0,6281468,9500622,349634,86486,43427,26640,305800,3925,12851,34222,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449189.4983764,public.usertable,306190,3969,363757568,16943,public,usertable,1,0,6289812,9502965,350039,86515,43442,26641,306190,3969,13300,34627,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449190.523649,public.usertable,306566,4004,364216320,16943,public,usertable,1,0,6297960,9505451,350427,86538,43454,26643,306566,4004,13723,35015,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
1650449191.5517242,public.usertable,306899,4028,364666880,16943,public,usertable,1,0,6306058,9507867,350769,86554,43463,26643,306899,4028,14090,35357,,2022-04-20 10:04:58.332277+00:00,,2022-04-20 10:05:57.657504+00:00,0,9,0,14
