ds,table_name,pg_stat_get_live_tuples,pg_stat_get_dead_tuples,pg_table_size,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1650436048.9832876,public.usertable,50237,1366,64880640,16387,public,usertable,1,0,64551,764894,53028,5404,2758,1959,50237,1366,1908,697,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436050.009748,public.usertable,50265,1775,64880640,16387,public,usertable,1,0,68695,804630,53222,5690,2924,2078,50265,1775,2554,891,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436051.033149,public.usertable,50372,2134,64880640,16387,public,usertable,1,0,73125,843781,53453,5976,3048,2182,50372,2134,3195,1122,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436052.058065,public.usertable,50441,2570,64880640,16387,public,usertable,1,0,77750,871998,53671,6314,3197,2297,50441,2570,3900,1340,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436053.0842147,public.usertable,50498,2939,64880640,16387,public,usertable,1,0,82276,907889,53859,6608,3328,2379,50498,2939,4513,1528,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436054.1097136,public.usertable,50570,3309,64880640,16387,public,usertable,1,0,86525,942532,54073,6885,3470,2459,50570,3309,5146,1742,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436055.1356015,public.usertable,50656,3672,64880640,16387,public,usertable,1,0,90896,976074,54285,7165,3596,2559,50656,3672,5764,1954,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436056.160706,public.usertable,50716,4056,64880640,16387,public,usertable,1,0,95390,1008517,54479,7457,3730,2652,50716,4056,6384,2148,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436057.1884036,public.usertable,50813,4426,64880640,16387,public,usertable,1,0,100423,1040822,54696,7757,3850,2736,50813,4426,7021,2365,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436058.212376,public.usertable,50951,4782,65339392,16387,public,usertable,1,0,105188,1072849,54955,8041,3971,2822,50951,4782,7685,2624,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436059.2388163,public.usertable,51060,5109,65814528,16387,public,usertable,1,0,109606,1102551,55165,8315,4072,2911,51060,5109,8270,2834,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436060.2645998,public.usertable,51129,5492,66338816,16387,public,usertable,1,0,114455,1135677,55373,8598,4211,2995,51129,5492,8900,3042,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436061.2889585,public.usertable,51278,6018,66813952,16387,public,usertable,1,0,121179,1182012,55717,9016,4406,3133,51278,6018,9857,3386,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436062.317746,public.usertable,51358,6359,67256320,16387,public,usertable,1,0,126065,1212224,55936,9263,4545,3231,51358,6359,10462,3605,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436063.3433094,public.usertable,51488,6676,67731456,16387,public,usertable,1,0,130685,1239375,56176,9504,4655,3315,51488,6676,11053,3845,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436064.3691967,public.usertable,51582,7041,68231168,16387,public,usertable,1,0,135441,1273551,56402,9784,4787,3402,51582,7041,11691,4071,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436065.3956885,public.usertable,51679,7394,68747264,16387,public,usertable,1,0,140105,1304204,56639,10054,4927,3478,51679,7394,12338,4308,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436066.4223304,public.usertable,51781,7696,69173248,16387,public,usertable,1,0,144571,1336298,56866,10281,5052,3560,51781,7696,12917,4535,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436067.4490137,public.usertable,51873,8028,69640192,16387,public,usertable,1,0,149254,1365763,57071,10546,5165,3673,51873,8028,13500,4740,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436068.474279,public.usertable,51987,8350,70057984,16387,public,usertable,1,0,154016,1390373,57292,10801,5272,3789,51987,8350,14083,4961,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436069.4992332,public.usertable,52113,8646,70500352,16387,public,usertable,1,0,158774,1419503,57529,11027,5383,3886,52113,8646,14657,5198,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436070.525159,public.usertable,52228,8943,70959104,16387,public,usertable,1,0,163336,1454053,57755,11260,5494,3976,52228,8943,15227,5424,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436071.551476,public.usertable,52351,9238,71401472,16387,public,usertable,1,0,167833,1484297,57998,11480,5614,4057,52351,9238,15810,5667,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436072.5776079,public.usertable,52432,9556,71827456,16387,public,usertable,1,0,172334,1510915,58208,11730,5743,4155,52432,9556,16399,5877,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436073.6043057,public.usertable,52540,9864,72278016,16387,public,usertable,1,0,177021,1539692,58428,11961,5855,4251,52540,9864,16962,6097,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436074.6302521,public.usertable,52669,10229,72769536,16387,public,usertable,1,0,181699,1569304,58687,12237,5985,4366,52669,10229,17627,6356,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436075.6557941,public.usertable,52768,10585,73252864,16387,public,usertable,1,0,186435,1602414,58915,12509,6114,4467,52768,10585,18256,6584,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436076.6820402,public.usertable,52879,10893,73695232,16387,public,usertable,1,0,191378,1630233,59168,12723,6256,4570,52879,10893,18865,6837,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436077.7066069,public.usertable,52987,11222,74153984,16387,public,usertable,1,0,196516,1656932,59408,12970,6388,4661,52987,11222,19484,7077,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436078.7312887,public.usertable,53136,11521,74620928,16387,public,usertable,1,0,201614,1686135,59673,13222,6504,4785,53136,11521,20117,7342,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436079.7572472,public.usertable,53278,11823,75087872,16387,public,usertable,1,0,207074,1718983,59924,13464,6613,4893,53278,11823,20719,7593,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436080.7812374,public.usertable,53457,12290,75505664,16387,public,usertable,1,0,214693,1766987,60274,13843,6784,5082,53457,12290,21619,7943,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436081.8072047,public.usertable,53548,12615,75939840,16387,public,usertable,1,0,219607,1790439,60492,14093,6911,5189,53548,12615,22214,8161,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436082.8313148,public.usertable,53678,12922,76423168,16387,public,usertable,1,0,224474,1816865,60747,14343,7036,5295,53678,12922,22844,8416,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436083.8583157,public.usertable,53802,13211,76857344,16387,public,usertable,1,0,229760,1847097,60983,14574,7148,5398,53802,13211,23423,8652,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436084.8839324,public.usertable,53944,13474,77266944,16387,public,usertable,1,0,234517,1878239,61233,14774,7256,5509,53944,13474,23981,8902,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436085.9100664,public.usertable,54097,13760,77717504,16387,public,usertable,1,0,239537,1905584,61496,14995,7366,5604,54097,13760,24575,9165,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436086.9352617,public.usertable,54198,14058,78135296,16387,public,usertable,1,0,244518,1932716,61713,15231,7482,5707,54198,14058,25144,9382,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436087.95987,public.usertable,54342,14338,78585856,16387,public,usertable,1,0,249804,1954939,61963,15456,7588,5824,54342,14338,25725,9632,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436088.9863787,public.usertable,54476,14656,79020032,16387,public,usertable,1,0,254957,1974935,62224,15705,7715,5952,54476,14656,26362,9893,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436090.0123203,public.usertable,54621,14909,79486976,16387,public,usertable,1,0,259758,1998985,62476,15902,7822,6038,54621,14909,26918,10145,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436091.0379589,public.usertable,54795,15161,79970304,16387,public,usertable,1,0,264802,2023432,62748,16131,7920,6127,54795,15161,27517,10417,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436092.0638998,public.usertable,54912,15470,80404480,16387,public,usertable,1,0,269921,2046053,62981,16376,8036,6252,54912,15470,28111,10650,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436093.0892353,public.usertable,55046,15769,80846848,16387,public,usertable,1,0,275106,2071637,63224,16623,8145,6364,55046,15769,28710,10893,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436094.1156242,public.usertable,55174,16081,81281024,16387,public,usertable,1,0,280327,2095748,63486,16851,8279,6481,55174,16081,29334,11155,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436095.139898,public.usertable,55305,16372,81731584,16387,public,usertable,1,0,285686,2123733,63731,17075,8393,6580,55305,16372,29917,11400,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436096.1671708,public.usertable,55427,16677,82173952,16387,public,usertable,1,0,290935,2148130,63976,17309,8516,6701,55427,16677,30519,11645,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436097.1930618,public.usertable,55562,16954,82583552,16387,public,usertable,1,0,296274,2168244,64226,17534,8631,6821,55562,16954,31109,11895,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436098.217299,public.usertable,55707,17230,83009536,16387,public,usertable,1,0,301554,2188892,64476,17762,8736,6933,55707,17230,31692,12145,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436099.2485726,public.usertable,55833,17505,83451904,16387,public,usertable,1,0,306556,2215191,64710,17976,8844,7030,55833,17505,32248,12379,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436100.2744958,public.usertable,55969,17757,83877888,16387,public,usertable,1,0,311777,2238240,64956,18181,8954,7127,55969,17757,32809,12625,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436101.3012345,public.usertable,56190,18153,84303872,16387,public,usertable,1,0,319473,2271274,65339,18494,9116,7285,56190,18153,33667,13008,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436102.325322,public.usertable,56329,18394,84729856,16387,public,usertable,1,0,324497,2296588,65585,18692,9223,7378,56329,18394,34218,13254,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436103.35122,public.usertable,56475,18695,85172224,16387,public,usertable,1,0,329801,2315456,65840,18929,9332,7500,56475,18695,34819,13509,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436104.3771796,public.usertable,56640,18949,85614592,16387,public,usertable,1,0,335202,2340573,66121,19137,9448,7610,56640,18949,35424,13790,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436105.4029388,public.usertable,56726,19073,86048768,16387,public,usertable,1,0,337979,2353157,66263,19228,9504,7653,56726,19073,35713,13932,,2022-04-20 06:27:25.514827+00:00,,2022-04-20 06:27:26.208662+00:00,0,1,0,1
1650436106.4213257,public.usertable,56873,122,86106112,16387,public,usertable,1,0,345658,2388296,66626,19530,9647,7865,56873,122,0,243,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436107.446796,public.usertable,57038,447,86106112,16387,public,usertable,1,0,351342,2412412,66881,19768,9737,8063,57038,447,583,498,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436108.4728281,public.usertable,57156,801,86106112,16387,public,usertable,1,0,356708,2434906,67127,19999,9865,8243,57156,801,1188,744,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436109.4982543,public.usertable,57283,1118,86106112,16387,public,usertable,1,0,362003,2458000,67376,20202,9987,8390,57283,1118,1762,993,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436110.526114,public.usertable,57431,1437,86106112,16387,public,usertable,1,0,367593,2482514,67630,20421,10093,8550,57431,1437,2341,1247,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436111.5528023,public.usertable,57567,1758,86106112,16387,public,usertable,1,0,372927,2506772,67874,20649,10201,8715,57567,1758,2921,1491,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436112.5765316,public.usertable,57730,2059,86106112,16387,public,usertable,1,0,378475,2528140,68148,20850,10312,8866,57730,2059,3507,1765,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436113.602933,public.usertable,57870,2366,86106112,16387,public,usertable,1,0,384038,2550372,68385,21078,10409,9037,57870,2366,4069,2002,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436114.6278932,public.usertable,58042,2649,86106112,16387,public,usertable,1,0,389617,2568123,68659,21270,10511,9171,58042,2649,4637,2276,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436115.6521318,public.usertable,58188,2922,86106112,16387,public,usertable,1,0,395055,2591138,68910,21467,10616,9290,58188,2922,5190,2527,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436116.67883,public.usertable,58334,3191,86106112,16387,public,usertable,1,0,400290,2610804,69161,21649,10721,9408,58334,3191,5728,2778,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436117.7048934,public.usertable,58453,3466,86106112,16387,public,usertable,1,0,405317,2632241,69387,21844,10828,9546,58453,3466,6256,3004,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436118.729274,public.usertable,58628,3747,86106112,16387,public,usertable,1,0,410517,2650512,69662,22045,10928,9674,58628,3747,6832,3279,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436119.7573566,public.usertable,58787,4002,86106112,16387,public,usertable,1,0,415759,2672399,69909,22241,11016,9793,58787,4002,7363,3526,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436120.7852244,public.usertable,58958,4276,86106112,16387,public,usertable,1,0,421261,2691351,70171,22454,11107,9918,58958,4276,7929,3788,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436121.8121705,public.usertable,59242,4648,86106112,16387,public,usertable,1,0,429361,2728210,70592,22757,11244,10065,59242,4648,8790,4209,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436122.837701,public.usertable,59387,4881,86106112,16387,public,usertable,1,0,434457,2747965,70828,22942,11335,10159,59387,4881,9302,4445,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436123.8649874,public.usertable,59525,5127,86106112,16387,public,usertable,1,0,439553,2767803,71067,23117,11436,10247,59525,5127,9817,4684,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436124.889103,public.usertable,59662,5386,86106112,16387,public,usertable,1,0,444883,2784820,71310,23312,11542,10343,59662,5386,10361,4927,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436125.915238,public.usertable,59834,5628,86106112,16387,public,usertable,1,0,450322,2804385,71569,23499,11629,10436,59834,5628,10894,5186,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436126.9391735,public.usertable,59983,5893,86106112,16387,public,usertable,1,0,456337,2825966,71820,23702,11731,10531,59983,5893,11450,5437,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436127.9644048,public.usertable,60163,6143,86106112,16387,public,usertable,1,0,462024,2846662,72107,23890,11838,10604,60163,6143,12032,5724,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436128.988527,public.usertable,60316,6409,86106112,16387,public,usertable,1,0,467726,2865516,72353,24104,11931,10703,60316,6409,12585,5970,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436130.0146372,public.usertable,60502,6644,86106112,16387,public,usertable,1,0,473320,2886270,72626,24308,12018,10793,60502,6644,13149,6243,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436131.0388136,public.usertable,60652,6907,86106112,16387,public,usertable,1,0,479169,2908887,72873,24523,12115,10871,60652,6907,13708,6490,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436132.064752,public.usertable,60826,7134,86106112,16387,public,usertable,1,0,484856,2929891,73141,24716,12209,10939,60826,7134,14263,6758,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436133.0892897,public.usertable,60978,7378,86106112,16387,public,usertable,1,0,490072,2944147,73383,24900,12299,11009,60978,7378,14779,7000,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436134.1159189,public.usertable,61160,7584,86106112,16387,public,usertable,1,0,495155,2966582,73647,25080,12381,11071,61160,7584,15305,7264,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436135.1401305,public.usertable,61341,7810,86106112,16387,public,usertable,1,0,500345,2984664,73912,25248,12465,11138,61341,7810,15822,7529,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436136.1663547,public.usertable,61519,8069,86106112,16387,public,usertable,1,0,506436,3006073,74194,25448,12569,11212,61519,8069,16408,7811,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436137.192825,public.usertable,61676,8295,86106112,16387,public,usertable,1,0,512101,3025866,74458,25629,12676,11263,61676,8295,16960,8075,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436138.217327,public.usertable,61874,8507,86106112,16387,public,usertable,1,0,517782,3049597,74752,25788,12772,11314,61874,8507,17509,8369,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436139.2433398,public.usertable,62063,8741,86106112,16387,public,usertable,1,0,523698,3067324,75032,25986,12863,11380,62063,8741,18078,8649,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436140.2702541,public.usertable,62211,8986,86106112,16387,public,usertable,1,0,529218,3092836,75281,26176,12964,11448,62211,8986,18618,8898,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436141.2941523,public.usertable,62391,9223,86106112,16387,public,usertable,1,0,534653,3112891,75573,26354,13076,11510,62391,9223,19200,9190,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436142.3203106,public.usertable,62649,9596,86106112,16387,public,usertable,1,0,543610,3141723,75988,26622,13233,11597,62649,9596,20040,9605,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436143.3448539,public.usertable,62819,9819,86106112,16387,public,usertable,1,0,549647,3160178,76260,26790,13335,11634,62819,9819,20582,9877,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436144.371649,public.usertable,62995,10028,86106112,16387,public,usertable,1,0,554820,3180811,76533,26943,13432,11687,62995,10028,21105,10150,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436145.3965998,public.usertable,63177,10246,86106112,16387,public,usertable,1,0,560211,3198946,76800,27125,13517,11745,63177,10246,21639,10417,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436146.4224927,public.usertable,63345,10446,86392832,16387,public,usertable,1,0,565697,3217206,77060,27279,13609,11791,63345,10446,22145,10677,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436147.4495769,public.usertable,63503,10695,86843392,16387,public,usertable,1,0,571168,3235879,77311,27475,13702,11854,63503,10695,22685,10928,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436148.4762955,public.usertable,63717,10883,87334912,16387,public,usertable,1,0,576851,3258936,77598,27637,13775,11906,63717,10883,23207,11215,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436149.4999087,public.usertable,63926,11081,87810048,16387,public,usertable,1,0,582763,3276980,77898,27800,13866,11963,63926,11081,23761,11515,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436150.5272164,public.usertable,64129,11308,88317952,16387,public,usertable,1,0,588794,3294542,78190,27982,13955,12019,64129,11308,24324,11807,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
1650436151.5568583,public.usertable,64321,11528,88784896,16387,public,usertable,1,0,594550,3313476,78469,28149,14042,12066,64321,11528,24857,12086,,2022-04-20 06:28:25.648664+00:00,,2022-04-20 06:28:26.396196+00:00,0,2,0,2
