ds,table_name,pg_stat_get_live_tuples,pg_stat_get_dead_tuples,pg_table_size,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1650448204.8785343,public.special_facility,12484575,28895,653475840,16906,public,special_facility,1,0,18931721,18887986,12491091,28895,0,0,12484575,28895,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448204.8785343,public.subscriber,5000191,98435,594436096,16889,public,subscriber,2,0,24088067,24088067,5000000,370967,0,293180,5000191,98435,342072,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448205.9025846,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,811636,405865,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448205.9025846,public.call_forwarding,18752628,36703,1132519424,16916,public,call_forwarding,2,0,278597,342851,18796041,0,9753,0,18752628,36703,502302,3578849,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448205.9025846,public.special_facility,12484575,28943,653475840,16906,public,special_facility,1,0,18932020,18888274,12491091,28943,0,0,12484575,28943,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448205.9025846,public.subscriber,5000191,98428,594436096,16889,public,subscriber,2,0,24090351,24090351,5000000,371515,0,293725,5000191,98428,342572,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448206.9287515,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,812967,406537,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448206.9287515,public.call_forwarding,18752636,36761,1132519424,16916,public,call_forwarding,2,0,279042,343383,18796107,0,9765,0,18752636,36761,502334,3578915,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448206.9287515,public.special_facility,12484575,28981,653475840,16906,public,special_facility,1,0,18932294,18888483,12491091,28981,0,0,12484575,28981,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448206.9287515,public.subscriber,5000191,98489,594436096,16889,public,subscriber,2,0,24092945,24092945,5000000,372128,0,294333,5000191,98489,343147,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448207.9549155,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,814423,407295,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448207.9549155,public.call_forwarding,18752650,36828,1132527616,16916,public,call_forwarding,2,0,279525,343951,18796188,0,9782,0,18752650,36828,502382,3578996,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448207.9549155,public.special_facility,12484575,29041,653484032,16906,public,special_facility,1,0,18932601,18888747,12491091,29041,0,0,12484575,29041,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448207.9549155,public.subscriber,5000191,98507,594444288,16889,public,subscriber,2,0,24095894,24095894,5000000,372807,0,295005,5000191,98507,343766,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
