ds,table_name,pg_stat_get_live_tuples,pg_stat_get_dead_tuples,pg_table_size,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1650434566.4520013,public.usertable,163246,35781,228130816,16560,public,usertable,1,0,359221,1300473,184660,17047,21414,6859,163246,35781,223121,184660,,,,,0,0,0,0
1650434567.4806232,public.usertable,163559,35817,228540416,16560,public,usertable,1,0,360127,1302113,184995,17066,21436,6870,163559,35817,223497,184995,,,,,0,0,0,0
1650434568.512377,public.usertable,163847,35860,228933632,16560,public,usertable,1,0,360953,1304693,185307,17087,21460,6877,163847,35860,223854,185307,,,,,0,0,0,0
1650434569.542828,public.usertable,164125,35910,229326848,16560,public,usertable,1,0,361770,1307012,185616,17110,21491,6887,164125,35910,224217,185616,,,,,0,0,0,0
1650434570.5724542,public.usertable,164429,35959,229752832,16560,public,usertable,1,0,362722,1310303,185955,17138,21526,6901,164429,35959,224619,185955,,,,,0,0,0,0
1650434571.6014578,public.usertable,164708,36004,230105088,16560,public,usertable,1,0,363493,1313023,186258,17164,21550,6914,164708,36004,224972,186258,,,,,0,0,0,0
1650434572.6325366,public.usertable,164951,36043,230481920,16560,public,usertable,1,0,364250,1314184,186529,17179,21578,6919,164951,36043,225286,186529,,,,,0,0,0,0
1650434573.66206,public.usertable,165259,36081,230875136,16560,public,usertable,1,0,365033,1314845,186859,17197,21600,6927,165259,36081,225656,186859,,,,,0,0,0,0
1650434574.6904256,public.usertable,165521,36125,231243776,16560,public,usertable,1,0,365729,1316943,187150,17212,21629,6936,165521,36125,225991,187150,,,,,0,0,0,0
1650434575.719861,public.usertable,165815,36166,231636992,16560,public,usertable,1,0,366664,1318346,187478,17227,21663,6946,165815,36166,226368,187478,,,,,0,0,0,0
1650434576.7508278,public.usertable,166066,36229,231964672,16560,public,usertable,1,0,367501,1320077,187771,17250,21705,6953,166066,36229,226726,187771,,,,,0,0,0,0
1650434577.781155,public.usertable,166290,36287,232325120,16560,public,usertable,1,0,368292,1320437,188027,17279,21737,6970,166290,36287,227043,188027,,,,,0,0,0,0
1650434578.8133504,public.usertable,166536,36350,232660992,16560,public,usertable,1,0,369117,1321138,188312,17303,21776,6984,166536,36350,227391,188312,,,,,0,0,0,0
1650434579.843098,public.usertable,166775,36390,233005056,16560,public,usertable,1,0,369807,1321842,188576,17319,21801,6993,166775,36390,227696,188576,,,,,0,0,0,0
1650434580.8717222,public.usertable,167063,36430,233390080,16560,public,usertable,1,0,370650,1324057,188886,17342,21823,7006,167063,36430,228051,188886,,,,,0,0,0,0
1650434581.902487,public.usertable,167363,36471,233783296,16560,public,usertable,1,0,371489,1324979,189204,17366,21841,7019,167363,36471,228411,189204,,,,,0,0,0,0
1650434582.9335337,public.usertable,167619,36514,234135552,16560,public,usertable,1,0,372294,1325711,189487,17382,21868,7023,167619,36514,228737,189487,,,,,0,0,0,0
1650434583.962559,public.usertable,167873,36565,234512384,16560,public,usertable,1,0,373072,1327370,189775,17404,21902,7031,167873,36565,229081,189775,,,,,0,0,0,0
1650434584.994525,public.usertable,168299,36648,234905600,16560,public,usertable,1,0,374420,1328797,190243,17448,21944,7051,168299,36648,229635,190243,,,,,0,0,0,0
1650434586.0229287,public.usertable,168571,36701,235298816,16560,public,usertable,1,0,375196,1330142,190556,17466,21985,7061,168571,36701,230007,190556,,,,,0,0,0,0
1650434587.0513203,public.usertable,168845,36740,235659264,16560,public,usertable,1,0,375972,1332308,190854,17490,22009,7071,168845,36740,230353,190854,,,,,0,0,0,0
1650434588.0840733,public.usertable,169118,36788,236052480,16560,public,usertable,1,0,376798,1333972,191157,17514,22039,7084,169118,36788,230710,191157,,,,,0,0,0,0
1650434589.1158159,public.usertable,169425,36829,236470272,16560,public,usertable,1,0,377703,1335552,191488,17537,22063,7096,169425,36829,231088,191488,,,,,0,0,0,0
1650434590.145465,public.usertable,169735,36861,236863488,16560,public,usertable,1,0,378572,1338182,191828,17555,22093,7108,169735,36861,231476,191828,,,,,0,0,0,0
1650434591.1780117,public.usertable,170000,36912,237232128,16560,public,usertable,1,0,379322,1338649,192119,17583,22119,7126,170000,36912,231821,192119,,,,,0,0,0,0
1650434592.2089589,public.usertable,170273,36965,237608960,16560,public,usertable,1,0,380126,1339127,192416,17614,22143,7138,170273,36965,232173,192416,,,,,0,0,0,0
1650434593.240667,public.usertable,170540,37016,237969408,16560,public,usertable,1,0,380899,1340276,192714,17638,22174,7149,170540,37016,232526,192714,,,,,0,0,0,0
1650434594.2702222,public.usertable,170783,37053,238313472,16560,public,usertable,1,0,381589,1341342,192982,17658,22199,7164,170783,37053,232839,192982,,,,,0,0,0,0
1650434595.299763,public.usertable,171039,37102,238673920,16560,public,usertable,1,0,382325,1342003,193269,17676,22230,7168,171039,37102,233175,193269,,,,,0,0,0,0
1650434596.328717,public.usertable,171299,37131,239034368,16560,public,usertable,1,0,383039,1342933,193547,17694,22248,7175,171299,37131,233489,193547,,,,,0,0,0,0
1650434597.3571255,public.usertable,171556,37175,239362048,16560,public,usertable,1,0,383769,1344684,193833,17716,22277,7187,171556,37175,233826,193833,,,,,0,0,0,0
1650434598.3862734,public.usertable,171824,37208,239714304,16560,public,usertable,1,0,384599,1346364,194123,17731,22299,7195,171824,37208,234153,194123,,,,,0,0,0,0
1650434599.4184089,public.usertable,172079,37247,240082944,16560,public,usertable,1,0,385297,1347389,194398,17755,22319,7205,172079,37247,234472,194398,,,,,0,0,0,0
1650434600.4511592,public.usertable,172338,37292,240451584,16560,public,usertable,1,0,386107,1349627,194689,17774,22351,7214,172338,37292,234814,194689,,,,,0,0,0,0
1650434601.4799185,public.usertable,172630,37335,240844800,16560,public,usertable,1,0,386925,1351372,195008,17793,22378,7226,172630,37335,235179,195008,,,,,0,0,0,0
1650434602.5112998,public.usertable,172908,37389,241229824,16560,public,usertable,1,0,387850,1353725,195322,17824,22414,7246,172908,37389,235560,195322,,,,,0,0,0,0
1650434603.5400245,public.usertable,173191,37421,241582080,16560,public,usertable,1,0,388594,1355302,195624,17842,22433,7255,173191,37421,235899,195624,,,,,0,0,0,0
1650434604.5718186,public.usertable,173569,37476,241926144,16560,public,usertable,1,0,389677,1357550,196041,17862,22472,7263,173569,37476,236375,196041,,,,,0,0,0,0
1650434605.5996952,public.usertable,173784,37515,242221056,16560,public,usertable,1,0,390321,1358268,196276,17882,22492,7272,173784,37515,236650,196276,,,,,0,0,0,0
1650434606.6289513,public.usertable,174013,37544,242532352,16560,public,usertable,1,0,390901,1360312,196524,17899,22511,7281,174013,37544,236934,196524,,,,,0,0,0,0
1650434607.6592274,public.usertable,174241,37580,242860032,16560,public,usertable,1,0,391584,1360826,196775,17915,22534,7288,174241,37580,237224,196775,,,,,0,0,0,0
1650434608.687892,public.usertable,174485,37611,243179520,16560,public,usertable,1,0,392236,1362487,197042,17925,22557,7293,174485,37611,237524,197042,,,,,0,0,0,0
1650434609.7182324,public.usertable,174760,37654,243531776,16560,public,usertable,1,0,393054,1364035,197340,17947,22580,7306,174760,37654,237867,197340,,,,,0,0,0,0
1650434610.7491937,public.usertable,174999,37692,243884032,16560,public,usertable,1,0,393775,1364455,197600,17967,22601,7316,174999,37692,238168,197600,,,,,0,0,0,0
1650434611.7777834,public.usertable,175310,37722,244293632,16560,public,usertable,1,0,394660,1366736,197934,17986,22624,7325,175310,37722,238544,197934,,,,,0,0,0,0
1650434612.8063743,public.usertable,175610,37768,244711424,16560,public,usertable,1,0,395536,1369053,198266,18008,22656,7335,175610,37768,238930,198266,,,,,0,0,0,0
1650434613.836165,public.usertable,175936,37821,245161984,16560,public,usertable,1,0,396554,1371413,198629,18030,22693,7341,175936,37821,239352,198629,,,,,0,0,0,0
1650434614.8660278,public.usertable,176262,37872,245620736,16560,public,usertable,1,0,397570,1373409,198987,18055,22725,7354,176262,37872,239767,198987,,,,,0,0,0,0
1650434615.8972347,public.usertable,176601,37916,246054912,16560,public,usertable,1,0,398416,1374229,199343,18085,22742,7368,176601,37916,240170,199343,,,,,0,0,0,0
1650434616.9260926,public.usertable,176922,37972,246472704,16560,public,usertable,1,0,399302,1375672,199693,18113,22771,7382,176922,37972,240577,199693,,,,,0,0,0,0
1650434617.9585228,public.usertable,177215,37999,246865920,16560,public,usertable,1,0,400091,1376846,200008,18128,22793,7387,177215,37999,240929,200008,,,,,0,0,0,0
1650434618.9875453,public.usertable,177517,38047,247291904,16560,public,usertable,1,0,400989,1378581,200339,18157,22822,7397,177517,38047,241318,200339,,,,,0,0,0,0
1650434620.0160098,public.usertable,177807,38104,247676928,16560,public,usertable,1,0,401937,1380235,200665,18188,22858,7411,177807,38104,241711,200665,,,,,0,0,0,0
1650434621.0459783,public.usertable,178079,38134,248029184,16560,public,usertable,1,0,402728,1381407,200959,18204,22880,7419,178079,38134,242043,200959,,,,,0,0,0,0
1650434622.0744567,public.usertable,178337,38168,248389632,16560,public,usertable,1,0,403459,1382699,201231,18228,22894,7431,178337,38168,242353,201231,,,,,0,0,0,0
1650434623.1058354,public.usertable,178606,38215,248774656,16560,public,usertable,1,0,404210,1383898,201523,18255,22917,7442,178606,38215,242695,201523,,,,,0,0,0,0
1650434624.1351295,public.usertable,178886,38250,249151488,16560,public,usertable,1,0,405055,1385498,201829,18266,22943,7447,178886,38250,243038,201829,,,,,0,0,0,0
1650434625.17151,public.usertable,179315,38326,249536512,16560,public,usertable,1,0,406408,1388468,202299,18303,22984,7469,179315,38326,243586,202299,,,,,0,0,0,0
1650434626.2029836,public.usertable,179602,38363,249921536,16560,public,usertable,1,0,407288,1390448,202613,18322,23011,7477,179602,38363,243946,202613,,,,,0,0,0,0
1650434627.2338006,public.usertable,179840,38398,250241024,16560,public,usertable,1,0,407995,1392392,202869,18343,23029,7491,179840,38398,244241,202869,,,,,0,0,0,0
1650434628.2631938,public.usertable,180122,38446,250634240,16560,public,usertable,1,0,408848,1393464,203177,18369,23055,7501,180122,38446,244601,203177,,,,,0,0,0,0
1650434629.29266,public.usertable,180420,38484,251019264,16560,public,usertable,1,0,409632,1394630,203499,18385,23079,7512,180420,38484,244963,203499,,,,,0,0,0,0
1650434630.321232,public.usertable,180726,38520,251420672,16560,public,usertable,1,0,410420,1395981,203824,18406,23098,7524,180726,38520,245328,203824,,,,,0,0,0,0
1650434631.350886,public.usertable,181006,38557,251789312,16560,public,usertable,1,0,411232,1397392,204130,18419,23124,7532,181006,38557,245673,204130,,,,,0,0,0,0
1650434632.3791966,public.usertable,181237,38599,252125184,16560,public,usertable,1,0,411933,1398062,204381,18443,23144,7542,181237,38599,245968,204381,,,,,0,0,0,0
1650434633.4137173,public.usertable,181508,38637,252485632,16560,public,usertable,1,0,412786,1400907,204682,18465,23174,7553,181508,38637,246321,204682,,,,,0,0,0,0
1650434634.4438703,public.usertable,181786,38684,252878848,16560,public,usertable,1,0,413651,1402219,204991,18489,23205,7566,181786,38684,246685,204991,,,,,0,0,0,0
1650434635.4749296,public.usertable,182067,38729,253263872,16560,public,usertable,1,0,414448,1402870,205302,18505,23235,7574,182067,38729,247042,205302,,,,,0,0,0,0
1650434636.5048368,public.usertable,182381,38755,253657088,16560,public,usertable,1,0,415359,1404611,205637,18521,23256,7586,182381,38755,247414,205637,,,,,0,0,0,0
1650434637.5353732,public.usertable,182652,38804,254009344,16560,public,usertable,1,0,416131,1406017,205935,18545,23283,7602,182652,38804,247763,205935,,,,,0,0,0,0
1650434638.5670214,public.usertable,182933,38831,254361600,16560,public,usertable,1,0,416924,1407996,206231,18559,23298,7612,182933,38831,248088,206231,,,,,0,0,0,0
1650434639.5984006,public.usertable,183206,38873,254713856,16560,public,usertable,1,0,417738,1409981,206524,18583,23318,7621,183206,38873,248425,206524,,,,,0,0,0,0
1650434640.6266184,public.usertable,183423,38906,255016960,16560,public,usertable,1,0,418397,1411310,206765,18600,23342,7629,183423,38906,248707,206765,,,,,0,0,0,0
1650434641.6557384,public.usertable,183669,38923,255352832,16560,public,usertable,1,0,419083,1412687,207028,18614,23359,7637,183669,38923,249001,207028,,,,,0,0,0,0
1650434642.684358,public.usertable,183902,38957,255664128,16560,public,usertable,1,0,419791,1413985,207280,18633,23378,7647,183902,38957,249291,207280,,,,,0,0,0,0
1650434643.7127032,public.usertable,184146,38987,256000000,16560,public,usertable,1,0,420461,1414571,207540,18648,23394,7655,184146,38987,249582,207540,,,,,0,0,0,0
1650434644.741473,public.usertable,184395,39017,256327680,16560,public,usertable,1,0,421174,1415741,207811,18658,23416,7660,184395,39017,249885,207811,,,,,0,0,0,0
1650434645.7702203,public.usertable,184632,39062,256663552,16560,public,usertable,1,0,421936,1416422,208077,18676,23445,7669,184632,39062,250198,208077,,,,,0,0,0,0
1650434646.8020494,public.usertable,185006,39104,256991232,16560,public,usertable,1,0,422943,1418925,208480,18699,23474,7679,185006,39104,250653,208480,,,,,0,0,0,0
1650434647.833301,public.usertable,185260,39136,257327104,16560,public,usertable,1,0,423598,1420137,208750,18716,23490,7688,185260,39136,250956,208750,,,,,0,0,0,0
1650434648.8632216,public.usertable,185497,39168,257638400,16560,public,usertable,1,0,424254,1420474,209005,18732,23508,7701,185497,39168,251245,209005,,,,,0,0,0,0
1650434649.8918335,public.usertable,185787,39204,257998848,16560,public,usertable,1,0,425093,1422976,209312,18755,23525,7717,185787,39204,251592,209312,,,,,0,0,0,0
1650434650.9203053,public.usertable,186045,39233,258351104,16560,public,usertable,1,0,425777,1423812,209590,18767,23545,7722,186045,39233,251902,209590,,,,,0,0,0,0
1650434651.9503658,public.usertable,186313,39274,258719744,16560,public,usertable,1,0,426484,1424831,209886,18783,23573,7730,186313,39274,252242,209886,,,,,0,0,0,0
1650434652.9799635,public.usertable,186569,39309,259055616,16560,public,usertable,1,0,427224,1427209,210169,18799,23600,7739,186569,39309,252568,210169,,,,,0,0,0,0
1650434654.00899,public.usertable,186782,39357,259358720,16560,public,usertable,1,0,427982,1429211,210408,18825,23626,7754,186782,39357,252859,210408,,,,,0,0,0,0
1650434655.0393553,public.usertable,187017,39394,259678208,16560,public,usertable,1,0,428657,1430413,210664,18842,23647,7760,187017,39394,253153,210664,,,,,0,0,0,0
1650434656.0697293,public.usertable,187078,39414,259694592,16560,public,usertable,1,0,428888,1430500,210739,18850,23661,7766,187078,39414,253250,210739,,,,,0,0,0,0
1650434657.1005285,public.usertable,187078,39414,259694592,16560,public,usertable,1,0,428888,1430500,210739,18850,23661,7766,187078,39414,253250,210739,,,,,0,0,0,0
1650434658.1298444,public.usertable,187078,39414,259694592,16560,public,usertable,1,0,428888,1430500,210739,18850,23661,7766,187078,39414,253250,210739,,,,,0,0,0,0
