ds,table_name,pg_stat_get_live_tuples,pg_stat_get_dead_tuples,pg_table_size,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1650448045.4906511,public.usertable,106625,7022,132685824,16893,public,usertable,1,0,28546,289159,110701,3145,4076,677,106625,7022,117922,110701,,,,,0,0,0,0
1650448046.520706,public.usertable,106815,7179,133079040,16893,public,usertable,1,0,29361,295089,110987,3215,4172,693,106815,7179,118374,110987,,,,,0,0,0,0
1650448047.5523992,public.usertable,107080,7388,133455872,16893,public,usertable,1,0,30329,300199,111365,3320,4285,717,107080,7388,118970,111365,,,,,0,0,0,0
1650448048.5825064,public.usertable,107245,7507,133775360,16893,public,usertable,1,0,30981,305410,111596,3376,4351,734,107245,7507,119323,111596,,,,,0,0,0,0
1650448049.6123884,public.usertable,107371,7607,134021120,16893,public,usertable,1,0,31505,309609,111775,3423,4404,749,107371,7607,119602,111775,,,,,0,0,0,0
1650448050.6409738,public.usertable,107509,7691,134266880,16893,public,usertable,1,0,31963,312047,111959,3464,4450,760,107509,7691,119873,111959,,,,,0,0,0,0
1650448051.6710923,public.usertable,107636,7780,134553600,16893,public,usertable,1,0,32380,315580,112141,3510,4505,771,107636,7780,120156,112141,,,,,0,0,0,0
1650448052.7003934,public.usertable,107755,7864,134766592,16893,public,usertable,1,0,32807,317353,112307,3547,4552,779,107755,7864,120406,112307,,,,,0,0,0,0
1650448053.7320251,public.usertable,107869,7944,134963200,16893,public,usertable,1,0,33249,320025,112456,3592,4587,795,107869,7944,120635,112456,,,,,0,0,0,0
1650448054.7613142,public.usertable,107952,8025,135176192,16893,public,usertable,1,0,33637,322208,112590,3624,4638,802,107952,8025,120852,112590,,,,,0,0,0,0
1650448055.7927678,public.usertable,108090,8114,135430144,16893,public,usertable,1,0,34130,325871,112781,3668,4691,818,108090,8114,121140,112781,,,,,0,0,0,0
1650448056.8235343,public.usertable,108209,8200,135675904,16893,public,usertable,1,0,34592,330592,112955,3703,4746,828,108209,8200,121404,112955,,,,,0,0,0,0
1650448057.8517315,public.usertable,108338,8282,135938048,16893,public,usertable,1,0,35034,333499,113132,3743,4794,837,108338,8282,121669,113132,,,,,0,0,0,0
1650448058.8848445,public.usertable,108456,8364,136192000,16893,public,usertable,1,0,35501,339337,113297,3786,4841,846,108456,8364,121924,113297,,,,,0,0,0,0
1650448059.9128494,public.usertable,108569,8496,136445952,16893,public,usertable,1,0,36099,343269,113491,3839,4922,862,108569,8496,122252,113491,,,,,0,0,0,0
1650448060.945485,public.usertable,108703,8580,136683520,16893,public,usertable,1,0,36571,346642,113674,3874,4971,873,108703,8580,122519,113674,,,,,0,0,0,0
1650448061.9762707,public.usertable,108860,8674,136962048,16893,public,usertable,1,0,37180,348847,113884,3917,5024,884,108860,8674,122825,113884,,,,,0,0,0,0
1650448063.0047293,public.usertable,108994,8770,137265152,16893,public,usertable,1,0,37645,351754,114075,3957,5081,894,108994,8770,123113,114075,,,,,0,0,0,0
1650448064.0351384,public.usertable,109177,8889,137633792,16893,public,usertable,1,0,38263,355762,114330,4010,5153,911,109177,8889,123493,114330,,,,,0,0,0,0
1650448065.0647874,public.usertable,109367,9015,138018816,16893,public,usertable,1,0,38972,360922,114590,4072,5223,929,109367,9015,123885,114590,,,,,0,0,0,0
1650448066.0958319,public.usertable,109574,9152,138420224,16893,public,usertable,1,0,39682,364123,114877,4135,5303,944,109574,9152,124315,114877,,,,,0,0,0,0
1650448067.1246076,public.usertable,109808,9286,138846208,16893,public,usertable,1,0,40445,367611,115181,4201,5373,968,109808,9286,124755,115181,,,,,0,0,0,0
1650448068.1561666,public.usertable,110031,9431,139255808,16893,public,usertable,1,0,41218,373694,115478,4281,5447,986,110031,9431,125206,115478,,,,,0,0,0,0
1650448069.1863167,public.usertable,110341,9634,139657216,16893,public,usertable,1,0,42301,379691,115902,4373,5561,1015,110341,9634,125836,115902,,,,,0,0,0,0
1650448070.2191074,public.usertable,110564,9761,140083200,16893,public,usertable,1,0,43154,386466,116199,4444,5635,1027,110564,9761,126278,116199,,,,,0,0,0,0
1650448071.2502005,public.usertable,110791,9887,140484608,16893,public,usertable,1,0,43895,391613,116500,4506,5709,1046,110791,9887,126715,116500,,,,,0,0,0,0
1650448072.2793255,public.usertable,110983,10019,140869632,16893,public,usertable,1,0,44622,395635,116775,4566,5792,1066,110983,10019,127133,116775,,,,,0,0,0,0
1650448073.3086462,public.usertable,111211,10135,141262848,16893,public,usertable,1,0,45372,401555,117075,4618,5864,1083,111211,10135,127557,117075,,,,,0,0,0,0
1650448074.3379242,public.usertable,111423,10267,141680640,16893,public,usertable,1,0,46212,404480,117359,4683,5936,1101,111423,10267,127978,117359,,,,,0,0,0,0
1650448075.3671632,public.usertable,111658,10400,142123008,16893,public,usertable,1,0,46983,407736,117678,4736,6020,1112,111658,10400,128434,117678,,,,,0,0,0,0
1650448076.3977928,public.usertable,111892,10537,142524416,16893,public,usertable,1,0,47723,410256,117984,4802,6092,1133,111892,10537,128878,117984,,,,,0,0,0,0
1650448077.4290752,public.usertable,112116,10661,142909440,16893,public,usertable,1,0,48476,415782,118281,4856,6165,1152,112116,10661,129302,118281,,,,,0,0,0,0
1650448078.4588256,public.usertable,112302,10813,143319040,16893,public,usertable,1,0,49219,420607,118564,4916,6262,1171,112302,10813,129742,118564,,,,,0,0,0,0
1650448079.4886665,public.usertable,112509,10957,143712256,16893,public,usertable,1,0,50082,424405,118847,4992,6338,1195,112509,10957,130177,118847,,,,,0,0,0,0
1650448080.5190911,public.usertable,112719,11103,144130048,16893,public,usertable,1,0,50838,429664,119136,5067,6417,1217,112719,11103,130620,119136,,,,,0,0,0,0
1650448081.5487065,public.usertable,112911,11259,144539648,16893,public,usertable,1,0,51686,433359,119420,5142,6509,1229,112911,11259,131071,119420,,,,,0,0,0,0
1650448082.5783558,public.usertable,113115,11392,144932864,16893,public,usertable,1,0,52445,437923,119702,5207,6587,1245,113115,11392,131496,119702,,,,,0,0,0,0
1650448083.6075304,public.usertable,113328,11522,145334272,16893,public,usertable,1,0,53192,441988,119994,5260,6666,1263,113328,11522,131920,119994,,,,,0,0,0,0
1650448084.6358812,public.usertable,113534,11661,145735680,16893,public,usertable,1,0,53920,445301,120280,5322,6746,1286,113534,11661,132348,120280,,,,,0,0,0,0
1650448085.6669016,public.usertable,113768,11802,146169856,16893,public,usertable,1,0,54755,448502,120586,5392,6818,1309,113768,11802,132796,120586,,,,,0,0,0,0
1650448086.6956618,public.usertable,114002,11937,146612224,16893,public,usertable,1,0,55611,454730,120901,5451,6899,1328,114002,11937,133251,120901,,,,,0,0,0,0
1650448087.7276418,public.usertable,114365,12145,147046400,16893,public,usertable,1,0,56921,462622,121389,5545,7024,1354,114365,12145,133958,121389,,,,,0,0,0,0
1650448088.7569232,public.usertable,114560,12301,147447808,16893,public,usertable,1,0,57761,467293,121668,5621,7108,1372,114560,12301,134397,121668,,,,,0,0,0,0
1650448089.7868273,public.usertable,114772,12448,147873792,16893,public,usertable,1,0,58549,468916,121960,5690,7188,1393,114772,12448,134838,121960,,,,,0,0,0,0
1650448090.81784,public.usertable,115015,12558,148275200,16893,public,usertable,1,0,59361,472729,122263,5748,7248,1410,115015,12558,135259,122263,,,,,0,0,0,0
1650448091.8489308,public.usertable,115228,12702,148692992,16893,public,usertable,1,0,60167,478120,122569,5809,7341,1434,115228,12702,135719,122569,,,,,0,0,0,0
1650448092.881917,public.usertable,115438,12842,149094400,16893,public,usertable,1,0,60971,480297,122853,5877,7415,1454,115438,12842,136145,122853,,,,,0,0,0,0
1650448093.9115956,public.usertable,115688,12956,149512192,16893,public,usertable,1,0,61747,484480,123163,5941,7475,1474,115688,12956,136579,123163,,,,,0,0,0,0
1650448094.9410434,public.usertable,115903,13103,149946368,16893,public,usertable,1,0,62496,486573,123468,6004,7565,1493,115903,13103,137037,123468,,,,,0,0,0,0
1650448095.9716823,public.usertable,116158,13217,150364160,16893,public,usertable,1,0,63272,489771,123801,6051,7643,1507,116158,13217,137495,123801,,,,,0,0,0,0
1650448097.0064151,public.usertable,116364,13360,150790144,16893,public,usertable,1,0,64113,493542,124095,6113,7731,1522,116364,13360,137939,124095,,,,,0,0,0,0
1650448098.0392003,public.usertable,116614,13486,151224320,16893,public,usertable,1,0,64973,497860,124415,6178,7801,1543,116614,13486,138394,124415,,,,,0,0,0,0
1650448099.0682483,public.usertable,116827,13630,151650304,16893,public,usertable,1,0,65801,503956,124708,6255,7881,1564,116827,13630,138844,124708,,,,,0,0,0,0
1650448100.099918,public.usertable,117062,13755,152068096,16893,public,usertable,1,0,66561,506986,125015,6317,7953,1582,117062,13755,139285,125015,,,,,0,0,0,0
1650448101.1291294,public.usertable,117254,13848,152379392,16893,public,usertable,1,0,67199,510350,125270,6353,8016,1595,117254,13848,139639,125270,,,,,0,0,0,0
1650448102.1577995,public.usertable,117437,13934,152682496,16893,public,usertable,1,0,67811,513844,125504,6392,8067,1605,117437,13934,139963,125504,,,,,0,0,0,0
1650448103.1888173,public.usertable,117581,14041,152944640,16893,public,usertable,1,0,68501,517295,125719,6435,8138,1622,117581,14041,140292,125719,,,,,0,0,0,0
1650448104.2232175,public.usertable,117730,14146,153247744,16893,public,usertable,1,0,69096,522032,125931,6477,8201,1636,117730,14146,140609,125931,,,,,0,0,0,0
1650448105.2550642,public.usertable,117958,14277,153509888,16893,public,usertable,1,0,69797,524900,126225,6547,8267,1661,117958,14277,141039,126225,,,,,0,0,0,0
1650448106.283825,public.usertable,118119,14360,153796608,16893,public,usertable,1,0,70385,528092,126440,6578,8321,1666,118119,14360,141339,126440,,,,,0,0,0,0
1650448107.3126395,public.usertable,118267,14477,154116096,16893,public,usertable,1,0,71117,531523,126666,6621,8399,1673,118267,14477,141686,126666,,,,,0,0,0,0
1650448108.3415976,public.usertable,118485,14609,154525696,16893,public,usertable,1,0,71972,538492,126963,6684,8478,1695,118485,14609,142125,126963,,,,,0,0,0,0
1650448109.371223,public.usertable,118721,14741,154943488,16893,public,usertable,1,0,72819,544676,127269,6750,8548,1717,118721,14741,142567,127269,,,,,0,0,0,0
1650448110.3998106,public.usertable,118972,14862,155385856,16893,public,usertable,1,0,73663,551368,127588,6810,8616,1738,118972,14862,143014,127588,,,,,0,0,0,0
1650448111.4299474,public.usertable,119222,14985,155795456,16893,public,usertable,1,0,74491,556812,127897,6877,8675,1760,119222,14985,143449,127897,,,,,0,0,0,0
1650448112.4582963,public.usertable,119478,15080,156205056,16893,public,usertable,1,0,75237,560714,128212,6921,8734,1776,119478,15080,143867,128212,,,,,0,0,0,0
1650448113.488977,public.usertable,119730,15190,156639232,16893,public,usertable,1,0,76071,565197,128528,6979,8798,1796,119730,15190,144305,128528,,,,,0,0,0,0
1650448114.5196936,public.usertable,119947,15322,157032448,16893,public,usertable,1,0,76862,570121,128826,7032,8879,1814,119947,15322,144737,128826,,,,,0,0,0,0
1650448115.5484743,public.usertable,120202,15462,157466624,16893,public,usertable,1,0,77803,573878,129149,7112,8947,1848,120202,15462,145208,129149,,,,,0,0,0,0
1650448116.5776975,public.usertable,120440,15592,157908992,16893,public,usertable,1,0,78668,576488,129460,7178,9020,1870,120440,15592,145658,129460,,,,,0,0,0,0
1650448117.606163,public.usertable,120687,15704,158343168,16893,public,usertable,1,0,79524,580303,129774,7236,9087,1884,120687,15704,146097,129774,,,,,0,0,0,0
1650448118.6348178,public.usertable,120933,15822,158744576,16893,public,usertable,1,0,80363,582764,130089,7288,9156,1907,120933,15822,146533,130089,,,,,0,0,0,0
1650448119.664286,public.usertable,121161,15975,159186944,16893,public,usertable,1,0,81220,585192,130402,7358,9241,1929,121161,15975,147001,130402,,,,,0,0,0,0
1650448120.6931655,public.usertable,121402,16107,159596544,16893,public,usertable,1,0,82084,589739,130720,7419,9318,1949,121402,16107,147457,130720,,,,,0,0,0,0
1650448121.7266164,public.usertable,121597,16231,159981568,16893,public,usertable,1,0,82921,593746,130987,7479,9390,1969,121597,16231,147856,130987,,,,,0,0,0,0
1650448122.7563477,public.usertable,121842,16334,160391168,16893,public,usertable,1,0,83738,598574,131299,7526,9457,1993,121842,16334,148282,131299,,,,,0,0,0,0
1650448123.7866833,public.usertable,122092,16468,160825344,16893,public,usertable,1,0,84566,601706,131618,7594,9526,2014,122092,16468,148738,131618,,,,,0,0,0,0
1650448124.8156893,public.usertable,122330,16604,161259520,16893,public,usertable,1,0,85432,603797,131933,7657,9603,2038,122330,16604,149193,131933,,,,,0,0,0,0
1650448125.844802,public.usertable,122696,16815,161693696,16893,public,usertable,1,0,86780,608373,132416,7758,9720,2080,122696,16815,149894,132416,,,,,0,0,0,0
1650448126.8731427,public.usertable,122952,16937,162119680,16893,public,usertable,1,0,87716,613429,132735,7820,9783,2106,122952,16937,150338,132735,,,,,0,0,0,0
1650448127.9040785,public.usertable,123204,17036,162512896,16893,public,usertable,1,0,88422,616273,133037,7873,9833,2130,123204,17036,150743,133037,,,,,0,0,0,0
1650448128.9360387,public.usertable,123405,17145,162889728,16893,public,usertable,1,0,89213,618969,133312,7916,9907,2144,123405,17145,151135,133312,,,,,0,0,0,0
1650448129.965487,public.usertable,123635,17249,163266560,16893,public,usertable,1,0,90049,624457,133606,7970,9971,2163,123635,17249,151547,133606,,,,,0,0,0,0
1650448130.9955251,public.usertable,123811,17349,163594240,16893,public,usertable,1,0,90704,626443,133836,8017,10025,2177,123811,17349,151878,133836,,,,,0,0,0,0
1650448132.0245833,public.usertable,124059,17455,164003840,16893,public,usertable,1,0,91458,629563,134148,8064,10089,2187,124059,17455,152301,134148,,,,,0,0,0,0
1650448133.0518615,public.usertable,124276,17566,164397056,16893,public,usertable,1,0,92246,632286,134435,8106,10159,2204,124276,17566,152700,134435,,,,,0,0,0,0
1650448134.0805726,public.usertable,124518,17664,164790272,16893,public,usertable,1,0,92995,635749,134737,8147,10219,2215,124518,17664,153103,134737,,,,,0,0,0,0
1650448135.1103458,public.usertable,124727,17772,165158912,16893,public,usertable,1,0,93725,641138,135008,8200,10281,2231,124727,17772,153489,135008,,,,,0,0,0,0
1650448136.1388943,public.usertable,124909,17874,165478400,16893,public,usertable,1,0,94351,643967,135253,8240,10344,2246,124909,17874,153837,135253,,,,,0,0,0,0
1650448137.1697023,public.usertable,125128,17972,165879808,16893,public,usertable,1,0,95009,648460,135534,8284,10406,2258,125128,17972,154224,135534,,,,,0,0,0,0
1650448138.2002475,public.usertable,125376,18095,166281216,16893,public,usertable,1,0,95788,651311,135845,8347,10469,2281,125376,18095,154661,135845,,,,,0,0,0,0
1650448139.2300143,public.usertable,125592,18213,166658048,16893,public,usertable,1,0,96549,657174,136132,8397,10540,2297,125592,18213,155069,136132,,,,,0,0,0,0
1650448140.2603555,public.usertable,125823,18308,167067648,16893,public,usertable,1,0,97302,660687,136430,8427,10607,2305,125823,18308,155464,136430,,,,,0,0,0,0
1650448141.291229,public.usertable,126087,18413,167501824,16893,public,usertable,1,0,98044,663519,136749,8480,10662,2323,126087,18413,155891,136749,,,,,0,0,0,0
1650448142.3195589,public.usertable,126361,18534,167936000,16893,public,usertable,1,0,98951,666879,137084,8540,10723,2347,126361,18534,156347,137084,,,,,0,0,0,0
1650448143.3502429,public.usertable,126614,18634,168370176,16893,public,usertable,1,0,99827,674141,137408,8591,10794,2359,126614,18634,156793,137408,,,,,0,0,0,0
1650448144.3818338,public.usertable,126844,18752,168755200,16893,public,usertable,1,0,100645,676903,137710,8645,10866,2376,126844,18752,157221,137710,,,,,0,0,0,0
1650448145.41264,public.usertable,127193,18910,169156608,16893,public,usertable,1,0,101833,684180,138160,8712,10967,2404,127193,18910,157839,138160,,,,,0,0,0,0
1650448146.441599,public.usertable,127457,19025,169598976,16893,public,usertable,1,0,102704,687202,138487,8767,11030,2427,127457,19025,158284,138487,,,,,0,0,0,0
1650448147.4707131,public.usertable,127742,19155,170074112,16893,public,usertable,1,0,103590,691141,138841,8836,11099,2454,127742,19155,158776,138841,,,,,0,0,0,0
1650448148.5031033,public.usertable,127970,19273,170459136,16893,public,usertable,1,0,104454,693930,139141,8888,11171,2476,127970,19273,159200,139141,,,,,0,0,0,0
1650448149.5344026,public.usertable,128202,19397,170876928,16893,public,usertable,1,0,105352,696150,139444,8944,11242,2495,128202,19397,159630,139444,,,,,0,0,0,0
1650448150.5631657,public.usertable,128456,19513,171294720,16893,public,usertable,1,0,106286,700769,139763,9000,11307,2517,128456,19513,160070,139763,,,,,0,0,0,0
1650448151.593068,public.usertable,128712,19630,171704320,16893,public,usertable,1,0,107073,703828,140093,9049,11381,2535,128712,19630,160523,140093,,,,,0,0,0,0
1650448152.621947,public.usertable,128929,19728,172105728,16893,public,usertable,1,0,107779,707638,140376,9085,11447,2547,128929,19728,160908,140376,,,,,0,0,0,0
1650448153.6550374,public.usertable,129186,19837,172539904,16893,public,usertable,1,0,108668,712525,140695,9141,11509,2568,129186,19837,161345,140695,,,,,0,0,0,0
1650448154.6844673,public.usertable,129457,19944,172965888,16893,public,usertable,1,0,109435,715236,141025,9190,11568,2585,129457,19944,161783,141025,,,,,0,0,0,0
1650448155.712647,public.usertable,129703,20068,173383680,16893,public,usertable,1,0,110306,716984,141346,9246,11643,2611,129703,20068,162235,141346,,,,,0,0,0,0
1650448156.7412953,public.usertable,129979,20180,173850624,16893,public,usertable,1,0,111242,719927,141690,9295,11711,2632,129979,20180,162696,141690,,,,,0,0,0,0
1650448157.772182,public.usertable,130271,20300,174325760,16893,public,usertable,1,0,112192,723026,142047,9352,11776,2658,130271,20300,163175,142047,,,,,0,0,0,0
1650448158.802142,public.usertable,130541,20434,174776320,16893,public,usertable,1,0,113054,726748,142396,9409,11855,2676,130541,20434,163660,142396,,,,,0,0,0,0
1650448159.8313313,public.usertable,130793,20561,175243264,16893,public,usertable,1,0,113941,730593,142727,9462,11934,2693,130793,20561,164123,142727,,,,,0,0,0,0
1650448160.8613222,public.usertable,131104,20652,175685632,16893,public,usertable,1,0,114701,734092,143092,9512,11988,2712,131104,20652,164592,143092,,,,,0,0,0,0
1650448161.890716,public.usertable,131353,20759,176078848,16893,public,usertable,1,0,115566,739138,143401,9562,12048,2729,131353,20759,165011,143401,,,,,0,0,0,0
1650448162.920488,public.usertable,131601,20855,176496640,16893,public,usertable,1,0,116427,743592,143698,9616,12097,2748,131601,20855,165411,143698,,,,,0,0,0,0
1650448163.9493768,public.usertable,131965,21011,176889856,16893,public,usertable,1,0,117652,747761,144154,9690,12189,2771,131965,21011,166033,144154,,,,,0,0,0,0
1650448164.9805143,public.usertable,132224,21119,177324032,16893,public,usertable,1,0,118534,750173,144475,9745,12251,2788,132224,21119,166471,144475,,,,,0,0,0,0
1650448166.0096157,public.usertable,132445,21232,177717248,16893,public,usertable,1,0,119385,753753,144763,9797,12318,2808,132445,21232,166878,144763,,,,,0,0,0,0
1650448167.0386546,public.usertable,132717,21363,178184192,16893,public,usertable,1,0,120285,755786,145114,9853,12397,2825,132717,21363,167364,145114,,,,,0,0,0,0
1650448168.0724034,public.usertable,132960,21477,178593792,16893,public,usertable,1,0,121231,761731,145430,9906,12470,2847,132960,21477,167806,145430,,,,,0,0,0,0
1650448169.1020215,public.usertable,133199,21585,179003392,16893,public,usertable,1,0,122060,767358,145737,9958,12538,2866,133199,21585,168233,145737,,,,,0,0,0,0
1650448170.1330972,public.usertable,133463,21702,179437568,16893,public,usertable,1,0,122907,770246,146070,10014,12607,2885,133463,21702,168691,146070,,,,,0,0,0,0
1650448171.1638443,public.usertable,133694,21802,179838976,16893,public,usertable,1,0,123736,775169,146366,10057,12672,2898,133694,21802,169095,146366,,,,,0,0,0,0
1650448172.1926188,public.usertable,133947,21901,180248576,16893,public,usertable,1,0,124485,776910,146666,10111,12719,2916,133947,21901,169496,146666,,,,,0,0,0,0
1650448173.2260652,public.usertable,134211,21992,180666368,16893,public,usertable,1,0,125312,780223,146979,10161,12768,2933,134211,21992,169908,146979,,,,,0,0,0,0
1650448174.2556658,public.usertable,134434,22122,181059584,16893,public,usertable,1,0,126206,783775,147283,10215,12849,2951,134434,22122,170347,147283,,,,,0,0,0,0
1650448175.2854652,public.usertable,134686,22234,181485568,16893,public,usertable,1,0,127072,788668,147608,10259,12922,2972,134686,22234,170789,147608,,,,,0,0,0,0
